,output_text,vector,output_data_source,index
241,"وَ قَالَ ع کَفَی بِالقَنَاعَةِ مُلکاً وَ بِحُسنِ الخُلُقِ نَعِیماً وَ سُئِلَ ع عَن قَولِهِ تَعَالَیفَلَنُحیِیَنّهُ حَیاةً طَیّبَةً فَقَالَ هیِ‌َ القَنَاعَةُ
","[[ 0.00484225  0.01002746 -0.00157582 ...  0.00284154  0.00059606
   0.03103434]]",حکمت نهج البلاغه,549
242,"وَ قَالَ ع شَارِکُوا ألّذِی قَد أَقبَلَ عَلَیهِ الرّزقُ فَإِنّهُ أَخلَقُ لِلغِنَی وَ أَجدَرُ بِإِقبَالِ الحَظّ عَلَیهِ
",[[0.00266185 0.01388509 0.00468617 ... 0.03817435 0.0036144  0.01623918]],حکمت نهج البلاغه,550
243,"وَ قَالَ ع فِی قَولِهِ تَعَالَیإِنّ اللّهَ یَأمُرُ بِالعَدلِ وَ الإِحسانِالعَدلُ الإِنصَافُ وَ الإِحسَانُ التّفَضّلُ
","[[ 0.00331434  0.01826381 -0.00184139 ...  0.00625986  0.01778546
   0.02163143]]",حکمت نهج البلاغه,551
244,"وَ قَالَ ع مَن یُعطِ بِالیَدِ القَصِیرَةِ یُعطَ بِالیَدِ الطّوِیلَةِ
","[[ 0.0047095   0.01479175  0.00972039 ...  0.00850985 -0.00082331
   0.02272588]]",حکمت نهج البلاغه,552
245,"وَ قَالَ ع لِابنِهِ الحَسَنِ ع لَا تَدعُوَنّ إِلَی مُبَارَزَةٍ وَ إِن دُعِیتَ إِلَیهَا فَأَجِب فَإِنّ الداّعیِ‌َ إِلَیهَا بَاغٍ وَ الباَغیِ‌َ مَصرُوعٌ
","[[ 0.01614501  0.01761642 -0.00124311 ...  0.00030404  0.0110801
   0.02487878]]",حکمت نهج البلاغه,553
246,"وَ قَالَ ع خِیَارُ خِصَالِ النّسَاءِ شِرَارُ خِصَالِ الرّجَالِ الزّهوُ وَ الجُبنُ وَ البُخلُ فَإِذَا کَانَتِ المَرأَةُ مَزهُوّةً لَم تُمَکّن مِن نَفسِهَا وَ إِذَا کَانَت بَخِیلَةً حَفِظَت مَالَهَا وَ مَالَ بَعلِهَا وَ إِذَا کَانَت جَبَانَةً فَرِقَت مِن کُلّ شَیءٍ یَعرِضُ لَهَا
",[[0.01442953 0.02184691 0.00045508 ... 0.00565431 0.00021135 0.02545192]],حکمت نهج البلاغه,554
247,"وَ قِیلَ لَهُ صِف لَنَا العَاقِلَ فَقَالَ ع هُوَ ألّذِی یَضَعُ الشیّ‌ءَ مَوَاضِعَهُ فَقِیلَ فَصِف لَنَا الجَاهِلَ فَقَالَ قَد فَعَلتُ
","[[ 0.00659999  0.01135404  0.00054417 ...  0.00644879 -0.00138156
   0.0276867 ]]",حکمت نهج البلاغه,555
248,"وَ قَالَ ع وَ اللّهِ لَدُنیَاکُم هَذِهِ أَهوَنُ فِی عیَنیِ مِن عِرَاقِ خِنزِیرٍ فِی یَدِ مَجذُومٍ
","[[ 0.00352852  0.01191827 -0.00354892 ...  0.00348967  0.0062203
   0.03057899]]",حکمت نهج البلاغه,556
249,"وَ قَالَ ع إِنّ قَوماً عَبَدُوا اللّهَ رَغبَةً فَتِلکَ عِبَادَةُ التّجّارِ وَ إِنّ قَوماً عَبَدُوا اللّهَ رَهبَةً فَتِلکَ عِبَادَةُ العَبِیدِ وَ إِنّ قَوماً عَبَدُوا اللّهَ شُکراً فَتِلکَ عِبَادَةُ الأَحرَارِ
","[[ 0.00596928  0.01640898 -0.00158369 ...  0.00524568 -0.00055933
   0.01474485]]",حکمت نهج البلاغه,557
250,"وَ قَالَ ع المَرأَةُ شَرّ کُلّهَا وَ شَرّ مَا فِیهَا أَنّهُ لَا بُدّ مِنهَا
","[[ 0.00191081  0.01472796  0.00030196 ...  0.01224448 -0.00066029
   0.0321187 ]]",حکمت نهج البلاغه,558
251,"وَ قَالَ ع مَن أَطَاعَ التوّاَنیِ‌َ ضَیّعَ الحُقُوقَ وَ مَن أَطَاعَ الواَشیِ‌َ ضَیّعَ الصّدِیقَ
","[[ 0.00625482  0.01113363 -0.00068702 ...  0.01163674  0.00639106
   0.02569779]]",حکمت نهج البلاغه,559
252,"وَ قَالَ ع الحَجَرُ الغَصِیبُ فِی الدّارِ رَهنٌ عَلَی خَرَابِهَا
","[[ 0.00078733  0.01241708 -0.00107074 ...  0.00891183  0.00545463
   0.03347   ]]",حکمت نهج البلاغه,560
253,"وَ قَالَ ع یَومُ المَظلُومِ عَلَی الظّالِمِ أَشَدّ مِن یَومِ الظّالِمِ عَلَی المَظلُومِ
","[[ 0.00634797  0.01330258 -0.00375576 ...  0.01091264  0.01973245
   0.02808374]]",حکمت نهج البلاغه,561
254,"وَ قَالَ ع اتّقِ اللّهَ بَعضَ التّقَی وَ إِن قَلّ وَ اجعَل بَینَکَ وَ بَینَ اللّهِ سِتراً وَ إِن رَقّ
","[[ 8.9299548e-03  1.3391536e-02 -8.2086021e-04 ...  8.9041879e-03
  -1.7322922e-05  1.3937794e-02]]",حکمت نهج البلاغه,562
255,"وَ قَالَ ع إِذَا ازدَحَمَ الجَوَابُ خفَیِ‌َ الصّوَابُ
","[[ 0.00726904  0.01214978 -0.00052881 ...  0.00755951  0.00933197
   0.03057251]]",حکمت نهج البلاغه,563
256,"وَ قَالَ ع إِنّ لِلّهِ فِی کُلّ نِعمَةٍ حَقّاً فَمَن أَدّاهُ زَادَهُ مِنهَا وَ مَن قَصّرَ فِیهِ خَاطَرَ بِزَوَالِ نِعمَتِهِ
","[[ 0.00856275  0.01421189 -0.00038877 ...  0.00449436 -0.00299003
   0.02346449]]",حکمت نهج البلاغه,564
257,"وَ قَالَ ع إِذَا کَثُرَتِ المَقدِرَةُ قَلّتِ الشّهوَةُ
","[[ 0.00734879  0.01312516  0.00530417 ... -0.00048805  0.00573142
   0.02903282]]",حکمت نهج البلاغه,565
258,"وَ قَالَ ع احذَرُوا نِفَارَ النّعَمِ فَمَا کُلّ شَارِدٍ بِمَردُودٍ
","[[ 0.01293752  0.0120943  -0.0020479  ...  0.00496093  0.0088149
   0.019888  ]]",حکمت نهج البلاغه,566
259,"وَ قَالَ ع الکَرَمُ أَعطَفُ مِنَ الرّحِمِ
",[[0.00204386 0.01116979 0.00408018 ... 0.01603679 0.00849201 0.0304903 ]],حکمت نهج البلاغه,567
260,"وَ قَالَ ع مَن ظَنّ بِکَ خَیراً فَصَدّق ظَنّهُ
",[[0.00666685 0.01217387 0.00050371 ... 0.00288886 0.00334075 0.02808519]],حکمت نهج البلاغه,568
261,"وَ قَالَ ع أَفضَلُ الأَعمَالِ مَا أَکرَهتَ نَفسَکَ عَلَیهِ
","[[ 0.00389021  0.01543669 -0.00034506 ...  0.00410846  0.00789609
   0.01801626]]",حکمت نهج البلاغه,569
262,"وَ قَالَ ع عَرَفتُ اللّهَ سُبحَانَهُ بِفَسخِ العَزَائِمِ وَ حَلّ العُقُودِ وَ نَقضِ الهِمَمِ
","[[ 0.00678516  0.01536945 -0.00050576 ...  0.00970281  0.01257591
   0.02170841]]",حکمت نهج البلاغه,570
263,"وَ قَالَ ع مَرَارَةُ الدّنیَا حَلَاوَةُ الآخِرَةِ وَ حَلَاوَةُ الدّنیَا مَرَارَةُ الآخِرَةِ
","[[ 0.03531342  0.01205194 -0.00204631 ...  0.01409388  0.00123938
   0.02740335]]",حکمت نهج البلاغه,571
264,"وَ کَانَ ع یَقُولُ أَحلِفُوا الظّالِمَ إِذَا أَرَدتُم یَمِینَهُ بِأَنّهُ برَیِ‌ءٌ مِن حَولِ اللّهِ وَ قُوّتِهِ فَإِنّهُ إِذَا حَلَفَ بِهَا کَاذِباً عُوجِلَ العُقُوبَةَ وَ إِذَا حَلَفَ بِاللّهِ ألّذِی لَا إِلَهَ إِلّا هُوَ لَم یُعَاجَل لِأَنّهُ قَد وَحّدَ اللّهَ تَعَالَی
",[[0.01039551 0.01915951 0.00089073 ... 0.00995319 0.00757179 0.01108305]],حکمت نهج البلاغه,573
265,"وَ قَالَ ع یَا ابنَ آدَمَ کُن وصَیِ‌ّ نَفسِکَ فِی مَالِکَ وَ اعمَل فِیهِ مَا تُؤثِرُ أَن یُعمَلَ فِیهِ مِن بَعدِکَ
",[[0.00704962 0.02221185 0.0058243  ... 0.0014676  0.00204859 0.02686459]],حکمت نهج البلاغه,574
266,"وَ قَالَ ع الحِدّةُ ضَربٌ مِنَ الجُنُونِ لِأَنّ صَاحِبَهَا یَندَمُ فَإِن لَم یَندَم فَجُنُونُهُ مُستَحکِمٌ
","[[ 0.00919428  0.01449367 -0.00195864 ...  0.00272066  0.00837888
   0.01295432]]",حکمت نهج البلاغه,575
267,"وَ قَالَ ع صِحّةُ الجَسَدِ مِن قِلّةِ الحَسَدِ
","[[ 0.00319016  0.01008848 -0.0011105  ... -0.00090259  0.00056196
   0.03454989]]",حکمت نهج البلاغه,576
268,"وَ قَالَ ع إِذَا أَملَقتُم فَتَاجِرُوا اللّهَ بِالصّدَقَةِ
",[[0.0041894  0.01440904 0.0207275  ... 0.01490964 0.0072862  0.01341763]],حکمت نهج البلاغه,578
269,"وَ قَالَ ع الوَفَاءُ لِأَهلِ الغَدرِ غَدرٌ عِندَ اللّهِ وَ الغَدرُ بِأَهلِ الغَدرِ وَفَاءٌ عِندَ اللّهِ
","[[ 0.00449707  0.01120659 -0.0042277  ...  0.00608049  0.0040278
   0.02173655]]",حکمت نهج البلاغه,579
270,"وَ قَالَ ع صَاحِبُ السّلطَانِ کَرَاکِبِ الأَسَدِ یُغبَطُ بِمَوقِعِهِ وَ هُوَ أَعلَمُ بِمَوضِعِهِ
",[[0.00583472 0.0133533  0.00092686 ... 0.00624607 0.00217728 0.02934274]],حکمت نهج البلاغه,583
271,"وَ قَالَ ع أَحسِنُوا فِی عَقِبِ غَیرِکُم تُحفَظُوا فِی عَقِبِکُم
","[[ 0.00279451  0.01090978  0.01177991 ... -0.00065221  0.01246611
   0.02819669]]",حکمت نهج البلاغه,584
272,"وَ قَالَ ع إِنّ کَلَامَ الحُکَمَاءِ إِذَا کَانَ صَوَاباً کَانَ دَوَاءً وَ إِذَا کَانَ خَطَأً کَانَ دَاءً
","[[ 0.00459741  0.01812004 -0.00116116 ...  0.00567123  0.00173996
   0.03671739]]",حکمت نهج البلاغه,585
273,"وَ سَأَلَهُ رَجُلٌ أَن یُعَرّفَهُ الإِیمَانَ فَقَالَ ع إِذَا کَانَ الغَدُ فأَتنِیِ حَتّی أُخبِرَکَ عَلَی أَسمَاعِ النّاسِ فَإِن نَسِیتَ مقَاَلتَیِ حَفِظَهَا عَلَیکَ غَیرُکَ فَإِنّ الکَلَامَ کَالشّارِدَةِ یَنقُفُهَا هَذَا وَ یُخطِئُهَا هَذَا
",[[0.01802961 0.01896377 0.00190023 ... 0.00827536 0.00416732 0.03039578]],حکمت نهج البلاغه,586
274,"وَ قَالَ ع یَا ابنَ آدَمَ لَا تَحمِل هَمّ یَومِکَ ألّذِی لَم یَأتِکَ عَلَی یَومِکَ ألّذِی قَد أَتَاکَ فَإِنّهُ إِن یَکُ مِن عُمُرِکَ یَأتِ اللّهُ فِیهِ بِرِزقِکَ
","[[1.4164287e-03 3.2273818e-02 8.2260092e-05 ... 1.9574023e-03
  1.7411050e-03 3.2436769e-02]]",حکمت نهج البلاغه,587
275,"وَ قَالَ ع أَحبِب حَبِیبَکَ هَوناً مَا عَسَی أَن یَکُونَ بَغِیضَکَ یَوماً مَا وَ أَبغِض بَغِیضَکَ هَوناً مَا عَسَی أَن یَکُونَ حَبِیبَکَ یَوماً مَا
","[[ 0.00186587  0.02457369  0.00764656 ... -0.00082809  0.02597814
   0.0095622 ]]",حکمت نهج البلاغه,588
276,"روُیِ‌َ أَنّهُ ع رُفِعَ إِلَیهِ رَجُلَانِ سَرَقَا مِن مَالِ اللّهِ أَحَدُهُمَا عَبدٌ مِن مَالِ اللّهِ وَ الآخَرُ مِن عُرُوضِ النّاسِ فَقَالَ ع أَمّا هَذَا فَهُوَ مِن مَالِ اللّهِ وَ لَا حَدّ عَلَیهِ مَالُ اللّهِ أَکَلَ بَعضُهُ بَعضاً وَ أَمّا الآخَرُ فَعَلَیهِ الحَدّ الشّدِیدُ فَقَطَعَ یَدَهُ
","[[ 0.03028013  0.0090356  -0.00113391 ...  0.00669193  0.00150781
   0.02155203]]",حکمت نهج البلاغه,591
277,"وَ قَالَ ع لَو قَدِ استَوَت قدَمَاَی‌َ مِن هَذِهِ المَدَاحِضِ لَغَیّرتُ أَشیَاءَ
","[[ 0.00551147  0.01133208 -0.0011497  ...  0.00140602  0.00830823
   0.01694774]]",حکمت نهج البلاغه,592
278,"وَ قَالَ ع لَا تَجعَلُوا عِلمَکُم جَهلًا وَ یَقِینَکُم شَکّاً إِذَا عَلِمتُم فَاعمَلُوا وَ إِذَا تَیَقّنتُم فَأَقدِمُوا
",[[0.00562501 0.01378235 0.00089534 ... 0.00576464 0.00068377 0.02698769]],حکمت نهج البلاغه,594
279,"وَ قَالَ ع إِنّ الطّمَعَ مُورِدٌ غَیرُ مُصدِرٍ وَ ضَامِنٌ غَیرُ وفَیِ‌ّ وَ رُبّمَا شَرِقَ شَارِبُ المَاءِ قَبلَ رِیّهِ وَ کُلّمَا عَظُمَ قَدرُ الشیّ‌ءِ المُتَنَافَسِ فِیهِ عَظُمَتِ الرّزِیّةُ لِفَقدِهِ وَ الأمَاَنیِ‌ّ تعُمیِ أَعیُنَ البَصَائِرِ وَ الحَظّ یأَتیِ مَن لَا یَأتِیهِ
","[[ 0.0093178   0.01790939  0.00017609 ...  0.00185121 -0.00140266
   0.02308467]]",حکمت نهج البلاغه,595
280,"وَ قَالَ ع لَا وَ ألّذِی أَمسَینَا مِنهُ فِی غُبرِ لَیلَةٍ دَهمَاءَ تَکشِرُ عَن یَومٍ أَغَرّ مَا کَانَ کَذَا وَ کَذَا
",[[0.00011689 0.02047181 0.00106262 ... 0.04280612 0.0039464  0.03182173]],حکمت نهج البلاغه,597
281,"وَ قَالَ ع قَلِیلٌ تَدُومُ عَلَیهِ أَرجَی مِن کَثِیرٍ مَملُولٍ مِنهُ
","[[ 0.00488487  0.01038381 -0.00015877 ...  0.00604846  0.00768016
   0.02418867]]",حکمت نهج البلاغه,598
282,"وَ قَالَ ع إِذَا أَضَرّتِ النّوَافِلُ بِالفَرَائِضِ فَارفُضُوهَا
",[[0.00667686 0.01306644 0.00144858 ... 0.00474385 0.01537849 0.02808399]],حکمت نهج البلاغه,599
283,"وَ قَالَ ع مَن تَذَکّرَ بُعدَ السّفَرِ استَعَدّ
",[[0.01031104 0.01445644 0.00155018 ... 0.00395655 0.00698153 0.01415733]],حکمت نهج البلاغه,600
284,"وَ قَالَ ع لَیسَتِ الرّوِیّةُ کَالمُعَایَنَةِ مَعَ الإِبصَارِ فَقَد تَکذِبُ العُیُونُ أَهلَهَا وَ لَا یَغُشّ العَقلُ مَنِ استَنصَحَهُ
",[[0.00198545 0.01372268 0.0016071  ... 0.00815812 0.01012723 0.01789786]],حکمت نهج البلاغه,601
285,"وَ قَالَ ع بَینَکُم وَ بَینَ المَوعِظَةِ حِجَابٌ مِنَ الغِرّةِ
","[[ 0.00901435  0.00968549 -0.0014913  ...  0.0025868   0.0084302
   0.02440252]]",حکمت نهج البلاغه,602
286,"وَ قَالَ ع جَاهِلُکُم مُزدَادٌ وَ عَالِمُکُم مُسَوّفٌ
","[[ 4.3853032e-03  1.0529947e-02 -7.5439908e-05 ... -4.1440176e-04
   1.6613686e-02  1.6625470e-02]]",حکمت نهج البلاغه,603
287,"وَ قَالَ ع قَطَعَ العِلمُ عُذرَ المُتَعَلّلِینَ
","[[ 0.00086661  0.01221896 -0.0018764  ...  0.00338221  0.02258149
   0.00375738]]",حکمت نهج البلاغه,604
288,"وَ قَالَ ع کُلّ مُعَاجَلٍ یَسأَلُ الإِنظَارَ وَ کُلّ مُؤَجّلٍ یَتَعَلّلُ بِالتّسوِیفِ
","[[ 0.0058199   0.01302329 -0.00122729 ...  0.00146974  0.01558367
   0.02628925]]",حکمت نهج البلاغه,605
289,"وَ قَالَ ع مَا قَالَ النّاسُ لشِیَ‌ءٍ طُوبَی لَهُ إِلّا وَ قَد خَبَأَ لَهُ الدّهرُ یَومَ سَوءٍ
","[[ 0.00958775  0.01661112 -0.0029949  ...  0.0054881   0.00147635
   0.02752581]]",حکمت نهج البلاغه,606
290,"وَ سُئِلَ عَنِ القَدَرِ فَقَالَ طَرِیقٌ مُظلِمٌ فَلَا تَسلُکُوهُ وَ بَحرٌ عَمِیقٌ فَلَا تَلِجُوهُ وَ سِرّ اللّهِ فَلَا تَتَکَلّفُوهُ
",[[0.00631082 0.01679258 0.00146069 ... 0.00924766 0.00059769 0.03686931]],حکمت نهج البلاغه,607
291,"وَ قَالَ ع إِذَا أَرذَلَ اللّهُ عَبداً حَظَرَ عَلَیهِ العِلمَ
","[[ 0.00576648  0.01365319 -0.00304575 ...  0.00672026  0.00395635
   0.038468  ]]",حکمت نهج البلاغه,608
292,"وَ قَالَ ع لَو لَم یَتَوَعّدِ اللّهُ عَلَی مَعصِیَتِهِ لَکَانَ یَجِبُ أَلّا یُعصَی شُکراً لِنِعَمِهِ
","[[ 0.00014701  0.02231867 -0.0016113  ...  0.00471583  0.01207018
   0.03130404]]",حکمت نهج البلاغه,610
293,"وَ قَالَ ع عَلَی قَبرِ رَسُولِ اللّهِص سَاعَةَ دَفنِهِ إِنّ الصّبرَ لَجَمِیلٌ إِلّا عَنکَ وَ إِنّ الجَزَعَ لَقَبِیحٌ إِلّا عَلَیکَ وَ إِنّ المُصَابَ بِکَ لَجَلِیلٌ وَ إِنّهُ قَبلَکَ وَ بَعدَکَ لَجَلَلٌ
",[[0.0079005  0.01630087 0.00032167 ... 0.05504626 0.00754739 0.01178086]],حکمت نهج البلاغه,612
294,"وَ قَالَ ع لَا تَصحَبِ المَائِقَ فَإِنّهُ یُزَیّنُ لَکَ فِعلَهُ وَ یَوَدّ أَن تَکُونَ مِثلَهُ
","[[ 0.0106509   0.01642697  0.00476118 ...  0.0091884  -0.00147508
   0.00718107]]",حکمت نهج البلاغه,613
295,"وَ قَد سُئِلَ عَن مَسَافَةِ مَا بَینَ المَشرِقِ وَ المَغرِبِ فَقَالَ ع مَسِیرَةُ یَومٍ لِلشّمسِ
","[[ 0.00653246  0.01437836 -0.00088585 ...  0.00471051  0.00913994
   0.01304442]]",حکمت نهج البلاغه,614
296,"وَ قَالَ ع أَصدِقَاؤُکَ ثَلَاثَةٌ وَ أَعدَاؤُکَ ثَلَاثَةٌ فَأَصدِقَاؤُکَ صَدِیقُکَ وَ صَدِیقُ صَدِیقِکَ وَ عَدُوّ عَدُوّکَ وَ أَعدَاؤُکَ عَدُوّکَ وَ عَدُوّ صَدِیقِکَ وَ صَدِیقُ عَدُوّکَ
",[[0.00969069 0.01894416 0.00249975 ... 0.00283663 0.0025846  0.03247517]],حکمت نهج البلاغه,615
297,"وَ قَالَ ع لِرَجُلٍ رَآهُ یَسعَی عَلَی عَدُوّ لَهُ بِمَا فِیهِ إِضرَارٌ بِنَفسِهِ إِنّمَا أَنتَ کَالطّاعِنِ نَفسَهُ لِیَقتُلَ رِدفَهُ
","[[ 0.00133076  0.01778359 -0.00132078 ...  0.01405451  0.01930379
   0.0115611 ]]",حکمت نهج البلاغه,616
298,"وَ قَالَ ع مَا أَکثَرَ العِبَرَ وَ أَقَلّ الِاعتِبَارَ
",[[0.00120927 0.01197332 0.00064432 ... 0.00673411 0.00521439 0.03229644]],حکمت نهج البلاغه,617
299,"وَ قَالَ ع مَن بَالَغَ فِی الخُصُومَةِ أَثِمَ وَ مَن قَصّرَ فِیهَا ظُلِمَ وَ لَا یَستَطِیعُ أَن یتَقّیِ‌َ اللّهَ مَن خَاصَمَ
","[[ 0.00788122  0.01229469 -0.00217526 ...  0.00891961 -0.00173927
   0.03085796]]",حکمت نهج البلاغه,618
300,"وَ قَالَ ع مَا أهَمَنّیِ ذَنبٌ أُمهِلتُ بَعدَهُ حَتّی أصُلَیّ‌َ رَکعَتَینِ وَ أَسأَلَ اللّهَ العَافِیَةَ
",[[0.00331852 0.01682544 0.00786891 ... 0.00740482 0.01324814 0.00819833]],حکمت نهج البلاغه,619
301,"وَ سُئِلَ ع کَیفَ یُحَاسِبُ اللّهُ الخَلقَ عَلَی کَثرَتِهِم فَقَالَ ع کَمَا یَرزُقُهُم عَلَی کَثرَتِهِم فَقِیلَ کَیفَ یُحَاسِبُهُم وَ لَا یَرَونَهُ فَقَالَ ع کَمَا یَرزُقُهُم وَ لَا یَرَونَهُ
",[[0.0105198  0.01611177 0.00127121 ... 0.006066   0.00066134 0.02435501]],حکمت نهج البلاغه,620
302,"وَ قَالَ ع رَسُولُکَ تَرجُمَانُ عَقلِکَ وَ کِتَابُکَ أَبلَغُ مَا یَنطِقُ عَنکَ
","[[ 0.00485835  0.01376763 -0.00140218 ...  0.00731697  0.00432878
   0.03102999]]",حکمت نهج البلاغه,621
303,"وَ قَالَ ع مَا المُبتَلَی ألّذِی قَدِ اشتَدّ بِهِ البَلَاءُ بِأَحوَجَ إِلَی الدّعَاءِ ألّذِی لَا یَأمَنُ البَلَاءَ
","[[ 0.0001695   0.01701032 -0.00192628 ...  0.00594739  0.01750176
   0.03694094]]",حکمت نهج البلاغه,622
304,"وَ قَالَ ع النّاسُ أَبنَاءُ الدّنیَا وَ لَا یُلَامُ الرّجُلُ عَلَی حُبّ أُمّهِ
","[[ 0.00442937  0.0116361  -0.00190858 ...  0.00600344 -0.00230853
   0.02106706]]",حکمت نهج البلاغه,623
305,"وَ قَالَ ع إِنّ المِسکِینَ رَسُولُ اللّهِ فَمَن مَنَعَهُ فَقَد مَنَعَ اللّهَ وَ مَن أَعطَاهُ فَقَد أَعطَی اللّهَ
",[[0.00455504 0.01800192 0.01446472 ... 0.00637362 0.00170478 0.02162688]],حکمت نهج البلاغه,624
306,"وَ قَالَ ع مَا زَنَی غَیُورٌ قَطّ
","[[ 0.00169024  0.01549715 -0.00115228 ...  0.00324926  0.02099521
   0.01506138]]",حکمت نهج البلاغه,625
307,"وَ قَالَ ع کَفَی بِالأَجَلِ حَارِساً
","[[ 6.7177070e-03  9.3326848e-03  2.9963403e-05 ... -5.9262343e-04
   1.3290894e-03  3.9105611e-03]]",حکمت نهج البلاغه,626
308,"وَ قَالَ ع یَنَامُ الرّجُلُ عَلَی الثّکلِ وَ لَا یَنَامُ عَلَی الحَرَبِ
","[[ 0.00767402  0.01087338 -0.00159973 ...  0.00647046  0.00316926
   0.0244248 ]]",حکمت نهج البلاغه,627
309,"وَ قَالَ ع مَوَدّةُ الآبَاءِ قَرَابَةٌ بَینَ الأَبنَاءِ وَ القَرَابَةُ إِلَی المَوَدّةِ أَحوَجُ مِنَ المَوَدّةِ إِلَی القَرَابَةِ
","[[ 0.00888016  0.01332742  0.0049999  ...  0.00833857 -0.00208779
   0.03442519]]",حکمت نهج البلاغه,628
310,"وَ قَالَ ع اتّقُوا ظُنُونَ المُؤمِنِینَ فَإِنّ اللّهَ تَعَالَی جَعَلَ الحَقّ عَلَی أَلسِنَتِهِم
",[[0.00319159 0.01282103 0.01341403 ... 0.00537359 0.00220395 0.02845741]],حکمت نهج البلاغه,629
311,"وَ قَالَ ع لَا یَصدُقُ إِیمَانُ عَبدٍ حَتّی یَکُونَ بِمَا فِی یَدِ اللّهِ أَوثَقَ مِنهُ بِمَا فِی یَدِهِ
","[[ 0.0078854   0.01875759  0.00202296 ...  0.00741173 -0.00179295
   0.02980611]]",حکمت نهج البلاغه,630
312,"وَ قَالَ ع إِنّ لِلقُلُوبِ إِقبَالًا وَ إِدبَاراً فَإِذَا أَقبَلَت فَاحمِلُوهَا عَلَی النّوَافِلِ وَ إِذَا أَدبَرَت فَاقتَصِرُوا بِهَا عَلَی الفَرَائِضِ
",[[0.00358395 0.01586273 0.00588945 ... 0.04640753 0.00741992 0.02375709]],حکمت نهج البلاغه,632
313,"وَ قَالَ ع وَ فِی القُرآنِ نَبَأُ مَا قَبلَکُم وَ خَبَرُ مَا بَعدَکُم وَ حُکمُ مَا بَینَکُم
","[[ 0.00341953  0.01258498  0.00830519 ...  0.07533575 -0.00188994
   0.01430837]]",حکمت نهج البلاغه,633
314,"وَ قَالَ ع رُدّوا الحَجَرَ مِن حَیثُ جَاءَ فَإِنّ الشّرّ لَا یَدفَعُهُ إِلّا الشّرّ
","[[ 0.00814977  0.01347758 -0.0015833  ...  0.01306736  0.00906429
   0.0094204 ]]",حکمت نهج البلاغه,634
315,"وَ قَالَ ع لِکَاتِبِهِ عُبَیدِ اللّهِ بنِ أَبِی رَافِعٍ أَلِق دَوَاتَکَ وَ أَطِل جِلفَةَ قَلَمِکَ وَ فَرّج بَینَ السّطُورِ وَ قَرمِط بَینَ الحُرُوفِ فَإِنّ ذَلِکَ أَجدَرُ بِصَبَاحَةِ الخَطّ
","[[ 0.00014639  0.01995591 -0.00283208 ...  0.0034538   0.00849179
   0.00987284]]",حکمت نهج البلاغه,635
316,"وَ قَالَ ع أَنَا یَعسُوبُ المُؤمِنِینَ وَ المَالُ یَعسُوبُ الفُجّارِ
","[[ 0.00127461  0.01529526 -0.00168188 ... -0.00116823  0.00464092
   0.02700785]]",حکمت نهج البلاغه,636
317,"وَ قَالَ لَهُ بَعضُ الیَهُودِ مَا دَفَنتُم نَبِیّکُم حَتّی اختَلَفتُم فِیهِ فَقَالَ ع لَهُ إِنّمَا اختَلَفنَا عَنهُ لَا فِیهِ وَ لَکِنّکُم مَا جَفّت أَرجُلُکُم مِنَ البَحرِ حَتّی قُلتُم لِنَبِیّکُماجعَل لَنا إِلهاً کَما لَهُم آلِهَةٌ قالَ إِنّکُم قَومٌ تَجهَلُونَ
",[[0.00525849 0.02605636 0.00730117 ... 0.00627644 0.00063769 0.02461689]],حکمت نهج البلاغه,637
318,"وَ قِیلَ لَهُ بأِیَ‌ّ شَیءٍ غَلَبتَ الأَقرَانَ فَقَالَ ع مَا لَقِیتُ رَجُلًا إِلّا أعَاَننَیِ عَلَی نَفسِهِ
",[[0.00535258 0.01567252 0.00010164 ... 0.0077546  0.00636183 0.0129748 ]],حکمت نهج البلاغه,638
319,"وَ قَالَ ع لِابنِهِ مُحَمّدِ ابنِ الحَنَفِیّةِ یَا بنُیَ‌ّ إنِیّ أَخَافُ عَلَیکَ الفَقرَ فَاستَعِذ بِاللّهِ مِنهُ فَإِنّ الفَقرَ مَنقَصَةٌ لِلدّینِ مَدهَشَةٌ لِلعَقلِ دَاعِیَةٌ لِلمَقتِ
",[[0.00471019 0.02001161 0.00026358 ... 0.00557027 0.00783669 0.02492289]],حکمت نهج البلاغه,639
320,"وَ قَالَ ع لِسَائِلٍ سَأَلَهُ عَن مُعضِلَةٍ سَل تَفَقّهاً وَ لَا تَسأَل تَعَنّتاً فَإِنّ الجَاهِلَ المُتَعَلّمَ شَبِیهٌ بِالعَالِمِ وَ إِنّ العَالِمَ المُتَعَسّفَ شَبِیهٌ بِالجَاهِلِ المُتَعَنّتِ
","[[ 0.00544556  0.01936849 -0.00214175 ...  0.0042405   0.00817471
   0.03039097]]",حکمت نهج البلاغه,640
321,"وَ قَالَ ع لِعَبدِ اللّهِ بنِ العَبّاسِ وَ قَد أَشَارَ إِلَیهِ فِی شَیءٍ لَم یُوَافِق رَأیَهُ لَکَ أَن تُشِیرَ عَلَیّ وَ أَرَی فَإِن عَصَیتُکَ فأَطَعِنیِ
",[[0.00825802 0.01839364 0.00066444 ... 0.006429   0.00515127 0.0288788 ]],حکمت نهج البلاغه,641
