,output_text,vector,output_data_source,index
2286,"تا بنستانی تو انصاف از جهود خیبری	جان به جانان کی رسانی دل به حضرت کی بری
جعفر طیاروار ار آب و از گل کی رهی	تا نخندی اندر آتش همچو زر جعفری
دل نبیند آنک باشد جسم و جان را او حجاب	سر ندارد آنک بنهد پا در این ره سرسری
تا دو چشمت بسته باشد اندر این بازارگاه	سخت ارزان می فروشی لیک انبان می خری","[[-0.00028346  0.02869502  0.00646819 ...  0.0148361   0.00378746
   0.01700298]]",غزلیات مولوی,2797
2287,"در دو چشم من نشین ای آن که از من منتری	تا قمر را وانمایم کز قمر روشنتری
اندرآ در باغ تا ناموس گلشن بشکند	ز آنک از صد باغ و گلشن خوشتر و گلشنتری
تا که سرو از شرم قدت قد خود پنهان کند	تا زبان اندرکشد سوسن که تو سوسنتری
وقت لطف ای شمع جان مانند مومی نرم و رام	وقت ناز از آهن پولاد تو آهنتری
چون فلک سرکش مباش ای نازنین کز ناز او	نرم گردی چون زمین گر از فلک توسنتری
زان برون انداخت جوشن حمزه وقت کارزار	کز هزاران حصن و جوشن روح را جوشنتری
زان سبب هر خلوتی سوراخ روزن را ببست	کز برای روشنی تو خانه را روشنتری",[[0.01291516 0.01532177 0.00183504 ... 0.01055842 0.00376267 0.02108327]],غزلیات مولوی,2798
2288,"بی گهان شد هر رفتن سوی روزن ننگری	آتشی اندرزنی از سوی مه در مشتری
منگر آخر سوی روزن سوی روی من نگر	تا ز روی من به روزن های غیبی بنگری
روی زرینم به هر سو شش جهت را لعل کرد	تا ز لعل تو بیاموزید رویم زرگری
شش جهت گوساله ای زرین و بانگش بانگ زر	گاوکان بر بانگ زر مستان سحر سامری
شیرگیرا گاو و گوساله به بانگ زر سپار	چونک شیر و شیرگیر جام صرف احمری
دشمن اسلام زلف کافرت ما را بگفت	دور شو گر مومنی و پیشم آ گر کافری
گفتمش این لاف ها از شمس تبریزیستت	گفت آری و برون آورد مهر دلبری",[[0.00428034 0.00772593 0.01457492 ... 0.02017569 0.00436124 0.02496255]],غزلیات مولوی,2799
2289,"در میان جان نشین کامروز جان دیگری	کاین جهان خیره است در تو کز جهان دیگری
خوش خرام ای سرو جان کامروز جان دیگری	خوش بخند ای گلستان کز گلستان دیگری
آب خلقان رفت جمله در هوای آب و نان	یوسفا در قحط عالم آب و نان دیگری
تو جهان زندگی و این جهان بندگی	تو ز شاه شه نشان والله نشان دیگری",[[0.04117695 0.01069346 0.00216164 ... 0.01442157 0.00730839 0.02595881]],غزلیات مولوی,2800
2290,"عاشقان را آتشی وآنگه چه پنهان آتشی	وز برای امتحان بر نقد مردان آتشی
داغ سلطان می نهند اندر دل مردان عشق	تخت سلطان در میان و گرد سلطان آتشی
آفتابش تافته در روزن هر عاشقی	ما پریشان ذره وار اندر پریشان آتشی
الصلا ای عاشقان کاین عشق خوانی گسترید	بهر آتشخوارگانش بر سر خوان آتشی
عکس این آتش بزد بر آینه گردون و شد	هر طرف از اختران بر چرخ گردان آتشی","[[3.8752640e-03 6.5371183e-05 4.2169332e-03 ... 1.5484716e-02
  8.9187576e-03 2.5867181e-02]]",غزلیات مولوی,2801
2291,"آخر ای دلبر تو ما را می نجویی اندکی	آخر ای ساقی ز غم ما را نشویی اندکی
آخر ای مطرب نگویی قصه دلدار ما	گر نگویی بیشتر آخر بگویی اندکی
گر بدی گفتند از من من نگفتم بد تو را	این قدر گفتم که یارا تنگ خویی اندکی
در جمال و حسن و خوبی در جهانت یار نیست	شکرستانی ولیکن ترش رویی اندکی
این غزل را بین که خون آلود از خون دل است	بوی خون دل بیابی گر ببویی اندکی","[[ 0.00635645  0.00147288 -0.00110166 ...  0.00137424 -0.00010556
   0.02191431]]",غزلیات مولوی,2802
2292,"ساقیا شد عقل ها هم خانه دیوانگی	کرده مالامال خون پیمانه دیوانگی
صد هزاران خانه هستی به آتش درزده	تشنگان مرد و زن مردانه دیوانگی
ما دوسر چون شانه ایم ایرا همی زیبد به عشق	در سر زنجیر زلفش شانه دیوانگی
در چنین شمعی نمی بینی که از سلطان عشق	دم به دم در می رسد پروانه دیوانگی
پنبه در گوشند جان و دل ز افسانه دو کون	تا شنیدند از خرد افسانه دیوانگی
کفش های آهنین جان پاره کرد اندر رهش	چون در او آتش بزد جانانه دیوانگی
عقل آمد با کلید آتشین آن جا ولیک	جز کلید او نبد دندانه دیوانگی
چونک عقل از شمس تبریزی به حیرت درفتاد	تا شده یاران و ما دیوانه دیوانگی",[[0.00691405 0.01400117 0.00637235 ... 0.01316976 0.0106033  0.0256977 ]],غزلیات مولوی,2803
2293,"چون تو آن روبند را از روی چون مه برکنی	چون قضای آسمانی توبه ها را بشکنی
منگر اندر شور و بدمستی من ای نیک عهد	بنگر آخر در میی کاندر سرم می افکنی
اول از دست فراقت عاشقان را تی کنی	وآنگه اندر پوستشان تا سر همه در زر کنی
مه رخا سیمرغ جانی منزل تو کوه قاف	از تو پرسیدن چه حاجت کز کدامین مسکنی
چون کلام تو شنید از بخت نفس ناطقه	کرد صد اقرار بر خود بهر جهل و الکنی
چون ز غیر شمس تبریزی بریدی ای بدن	در حریر و در زر و در دیبه و در ادکنی",[[0.0020505  0.03902918 0.00510511 ... 0.00552996 0.00491003 0.02293268]],غزلیات مولوی,2804
2294,"ای خوشا عیشی که باشد ای خوشا نظاره ای	چون به اصل اصل خویش آید چنین هر پاره ای
هر طرف آید به دستش بی صراحی باده ای	هر طرف آید به چشمش دلبری عیاره ای
دلبری که سنگ خارا گر ز لعلش بو برد	جان پذیرد سنگ خارا تا شود هشیاره ای
باده دزدید از لبان دلبر من یک صفت	لاجرم در عشق آن لب جان شده میخواره ای
صبحدم بر راه دیری راهبم همراه شد	دیدمش هم درد خویش و دیدمش هم کاره ای
یک صراحی پیشم آورد آن حریف نیک خو	گشت جانم زان صراحی بیخودی خماره ای
در میان بیخودی تبریز شمس الدین نمود	از پی بیچارگان سوی وصالش چاره ای","[[ 2.36346328e-04  1.09912025e-05 -7.31135196e-06 ...  5.73808851e-04
  -3.32113705e-05 -2.13777719e-04]]",غزلیات مولوی,2805
2295,"آه کان سایه خدا گوهردلی پرمایه ای	آفتاب او نهشت اندر دو عالم سایه ای
آفتاب و چرخ را چون ذره ها برهم زند	وز جمال خود دهدشان نو به نو سرمایه ای
عشق و عاشق را چه خوش خندان کنی رقصان کنی	عشق سازی عقل سوزی طرفه ای خودرایه ای
چشم مرده وام کرده جان ز بهر عشق او	ز آنک در دیده بدیده جان از آن سر پایه ای
قهر صد دندان ز لطفش پیر بی دندان شده	عقل پابرجا ز عشقش یاوه و هرجایه ای
صد هزاران ساله از هست و عدم زان سوتری	وز تواضع مر عدم را هست خوش همسایه ای
کوه حلمی شمس تبریزی دو عالم تخت تو	بر نهان و آشکارش می نگر از قایه ای","[[ 1.20750135e-02 -1.96585897e-05  6.07514009e-03 ...  1.49748679e-02
   7.01102382e-03  3.11112031e-02]]",غزلیات مولوی,2806
2296,"گر چه در مستی خسی را تو مراعاتی کنی	و آنک نفی محض باشد گر چه اثباتی کنی
آنک او رد دل است از بددرونی های خویش	گر نفاقی پیشش آری یا که طاماتی کنی
ور تو خود را از بد او کور و کر سازی دمی	مدح سر زشت او یا ترک زلاتی کنی
آن تکلف چند باشد آخر آن زشتی او	بر سر آید تا تو بگریزی و هیهاتی کنی
او به صحبت ها نشاید دور دارش ای حکیم	جز که در رنجش قضاگو دفع حاجاتی کنی
مر مناجات تو را با او نباشد همدم او	جز برای حاجتش با حق مناجاتی کنی
آن مراعات تو او را در غلط ها افکند	پس ملازم گردد او وز غصه ویلاتی کنی
آن طرب بگذشت او در پیش چون قولنج ماند	تا گریزی از وثاق و یا که حیلاتی کنی
آن کسی را باش کو در گاه رنج و خرمی	هست همچون جنت و چون حور کش هاتی کنی
از هواخواهان آن مخدوم شمس الدین بود	شاید او را گر پرستی یا که چون لاتی کنی
ور نه بگریز از دگر کس تا به تبریز صفا	تا شوی مست از جمال و ذوق و حالاتی کنی","[[ 1.1661641e-04  1.1484317e-04 -5.6868657e-06 ...  3.1308384e-04
  -5.5714499e-06  4.9820379e-04]]",غزلیات مولوی,2808
2297,"ساخت بغراقان به رسم عید بغراقانیی	زهره آمد ز آسمان و می زند سرخوانیی
جبرئیل آمد به مهمان بار دیگر تا خلیل	می کند عجل سمین را از کرم بریانیی
روز مهمانی است امروز الصلا جان های پاک	هین ز سرها کاسه زیبا در چنین مهمانیی
بانگ جوشاجوش آمد بامدادان مر مرا	بوی خوش می آیدم از قلیه و بورانیی
می کشید آن بو مرا تا جانب مطبخ شدم	مطبخی پرنور دیدم مطبخی نورانیی
گفتمش زان کفچه ای تا نفس من ساکن شود	گفت رو کاین نیست ای جان بهره انسانیی
چون منش الحاح کردم کفچه را زد بر سرم	در سر و عقلم درآمد مستی و ویرانیی",[[0.0178621  0.00339251 0.0027564  ... 0.01067507 0.00363565 0.01933092]],غزلیات مولوی,2809
2298,"ای بداده دیده های خلق را حیرانیی	وی ز لشکرهای عشقت هر طرف ویرانیی
ای مبارک چاشتگاهی کآفتاب روی تو	عالم دل را کند اندر صفا نورانیی
دم به دم خط می دهد جان ها که ما بنده توایم	ای سراسر بندگی عشق تو سلطانیی
تا چه می بینند جان ها هر دمی در روی تو	وز چه باشد هر زمانیشان چنین رقصانیی
از چه هر شب پاسبان بام عشق تو شوند	وز چه هر روزی بودشان بر درت دربانیی
این چه جام است این که گردان کرده ای بر جان ها	آب حیوان است این یا آتشی روحانیی
این چه سر گفتی تو با دل ها که خصم جان شدند	این چه دادی درد را تا می کند درمانیی
روستایی را چه آموزید نور عشق تو	تا ز لوح غیب دادش هر دمی خط خوانیی
شمس تبریزی فروکن سر از این قصر بلند	تا بقایی دیده آید در جهان فانیی",[[0.00832437 0.00477847 0.00204256 ... 0.01193713 0.00383164 0.01828775]],غزلیات مولوی,2810
2299,"از هوای شمس دین بنگر تو این دیوانگی	با همه خویشان گرفته شیوه بیگانگی
وحش صحرا گشته و رسوای بازاری شده	از هوای خانه او صد هزاران خانگی
صاعقه هجرش زده برسوخته یک بارگی	عقل و شرم و فهم و تقوا دانش و فرزانگی
من ز شمع عشق او نان پاره ای می خواستم	گفت بنویسید توقیعش پی پروانگی
ای گشاده قلعه های جان به چشم آتشین	ای هزاران صف دریده عشقت از مردانگی
ای خداوند شمس دین صد گنج خاک است پیش تو	تا چه باشد عاشق بیچاره ای یک دانگی
صد غریو و بانگ اندر سقف گردون افکنیم	من نیم در عشق پابرجای تو یک بانگی
عقل را گفتم میان جان و جانان فرق کن	شانه عقلم ز فرقش یاوه کرده شانگی",[[0.02191174 0.0085711  0.00843146 ... 0.00957391 0.01910768 0.01744641]],غزلیات مولوی,2811
2300,"ای دهان آلوده جانی از کجا می خورده ای	و آن طرف کاین باده بودت از کجا ره برده ای

با کدامین چشم تو از ظلمتی بگذشته ای	با کدامین پای راه بی رهی بسپرده ای
با کدامین دست بردی حادثات دهر را	از جمال دلربایی آینه بسترده ای
نی هزاران بار خون خویشتن را ریختی	نی هزاران بار تو در زندگی خود مرده ای
نی هزاران بار اندر کوره های امتحان	درگدازیدی چو مس و همچو مس بفسرده ای
نی تو بر دریای آتش بال و پر را سوختی	نی تو بر پشت فلک پاهای خود افشرده ای
چون از این ره هیچ گردی نیست بر نعلین تو	از ورای این همه تو چونک اهل پرده ای
چشم بگشا سوی ما آخر جوابی بازگو	کز درون بحر دانش صافیی نی درده ای
گفت جانم کز عنایت های مخدوم زمان	صدر شمس الدین تبریزی تو ره گم کرده ای
گر یکی غمزه رساند مر تو را ای سنگ دل	از ورای این نشان ها که به گفت آورده ای
بی علاج و حیله ها گر سنگ باشی در زمان	گوهری گردی از آن جنسی که تو نشمرده ای","[[-3.9855797e-05 -2.2088258e-08 -3.5741361e-06 ...  6.1130669e-04
  -5.5937940e-06  1.1654315e-04]]",غزلیات مولوی,2812
2301,"بمشو همره مرغان که چنین بی پر و بالی	چو نه میری نه وزیری بن سبلت به چه مالی
چو هیاهوی برآری و نبینند سپاهی	بشناسند همه کس که تو طبلی و دوالی
چو خلیفه پسری تو بنه آن طبل ز گردن	بستان خنجر و جوشن که سپهدار جلالی
به خدا صاحب باغی تو ز هر باغ چه دزدی	بفروش از رز خویشت همه انگور حلالی
تو نه آن بدر کمالی که دهی نور و نگیری	بستان نور چو سائل که تو امروز هلالی
هله ای عشق برافشان گهر خویش بر اختر	که همه اختر و ماهند و تو خورشیدمثالی
بده آن دست به دستم مکشان دست که مستم	که شراب است و کباب است و یکی گوشه ای خالی
بدوان مست و خرامان به سوی مجلس سلطان	بنگر مجلس عالی که تویی مجلس عالی
نه صداعی نه خماری نه غمت ماند نه زاری	عسسی دان غم خود را به در شحنه و والی
عسس و شحنه چه گویند حریفان ملک را	همه در روی درافتند که بس خوب خصالی","[[ 1.6608993e-04  2.6664444e-05 -2.0714828e-05 ...  3.2856982e-04
  -2.1049525e-05 -1.5150990e-04]]",غزلیات مولوی,2815
2302,"صنما چونک فریبی همه عیار فریبی	صنما چون همه جانی دل هشیار فریبی
سحری چون قمر آیی به خرابات درآیی	بت و بتخانه بسوزی دل و دلدار فریبی
دل آشفته نگیری خرد خفته نگیری	تو بدان نرگس خفته همه بیدار فریبی
ز غمت سنگ گدازد رمه با گرگ بسازد	رمه و گرگ و شبان را تو به یک بار فریبی
چه کنم جان و بدن را چه کنم قوت تن را	که تو جبار جهانی همه بیمار فریبی
قمر زنگی شب را تو کنی رومی مه رو	همه کوران سیه را تو به انوار فریبی
همه را گوش بگیری شنوایی برسانی	همه را چشم گشایی و به دیدار فریبی
تو نه آنی که فریبی ز کسی صرفه بجویی	تو همه لطف و عطایی تو به ایثار فریبی
تو صلاح دل و دینی تو در این لطف چنینی	که کمین خار فنا را سوی گلزار فریبی",[[0.00346583 0.01804495 0.00588465 ... 0.01104946 0.01265301 0.01327998]],غزلیات مولوی,2818
2303,"اگر او ماه منستی شب من روز شدستی	اگر او همرهمستی همه را راه زدستی
وگر او چهره مستی به سر دست بخستی	ز کجا عقل بجستی ز کجا نیک و بدستی
وگر او در صمدیت بنمودی احدیت	به خدا کوه احد هم خوش و مست احدستی
و اگر باغ نه مستی که در او میوه برستی	ز کجا میوه تازه به درون سبدستی
سبد گفت رها کن سوی آن باغ نهان شو	اگر این گفت نبودی نه مدد بر مددستی","[[ 2.0422519e-04  1.8018958e-03 -1.5445180e-04 ...  2.0522177e-03
  -7.6833996e-05  3.9566754e-04]]",غزلیات مولوی,2819
2304,"تو ز هر ذره وجودت بشنو ناله و زاری	تو یکی شهر بزرگی نه یکی بلکه هزاری
همه اجزات خموشند ز تو اسرار نیوشند	همه روزی بخروشند که بیا تا تو چه داری
تویی دریای مخلد که در او ماهی بی حد	ز سر جهل مکن رد سر انکار چه خاری
همه خاموش به ظاهر همه قلاش و مقامر	همه غایب همه حاضر همه صیاد و شکاری
همه ماهند نه ماهی همه کیخسرو و شاهی	همه چون یوسف چاهی ز تو اندر چه تاری
همه ذرات چو ذاالنون همه رقاص چو گردون	همه خاموش چو مریم همه در بانگ چو قاری
همه اجزای وجودت به تو گویند چه بودت	که همه گفت و شنودت نه ز مهر است و ز یاری
مثل نفس خزان است که در او باغ نهان است	ز درون باغ بخندد چو رسد جان بهاری
تو بر این شمع چه گردی چو از آن شهد بخوردی	تو چو پروانه چه سوزی که ز نوری نه ز ناری",[[0.01650884 0.01102211 0.00845229 ... 0.00961857 0.00362616 0.02090984]],غزلیات مولوی,2821
2305,"تو فقیری تو فقیری تو فقیر ابن فقیری	تو کبیری تو کبیری تو کبیر ابن کبیری
تو اصولی تو اصولی تو اصول ابن اصولی	تو خبیری تو خبیری تو خبیر ابن خبیری
تو لطیفی تو لطیفی تو لطیف ابن لطیفی	تو جهانی دو جهان را به یکی کاه نگیری
هله ای روح مصور هله ای بخت مکرر	نه ز خاکی نه ز آبی نه از این چرخ اثیری
تو از آن شهر نهانی که بدان شهر کشانی	نشوی غره به چیزی نه ز کس عذر پذیری
همگی آب حیاتی همگی قند و نباتی	همگی شکر و نجاتی نه خماری نه خمیری
به یکی کرم منکس بدهی دیبه و اطلس	نکند بر تو زیان کس که شکوری و شکیری
به عدم درنگریدم عدد ذره بدیدم	به پر عشق تو پران برهیده ز زحیری
اگرت بیند آتش همگی آب شود خوش	اگرت بیند منکر برهد او ز نکیری",[[0.00423326 0.00877504 0.02392723 ... 0.00782327 0.00335824 0.02118281]],غزلیات مولوی,2822
2306,"ز کجایی ز کجایی هله ای مجلس سامی	نفسی در دل تنگی نفسی بر سر بامی
هله ای جان و جهانم مدد نور نهانم	ستن چرخ و زمینی هوس خاصی و عامی
عجب از خلوتیانی عجب از مجلس جانی	عجب از ارمن و رومی عجب از خطه شامی
عجب آن چیست مشعشع رخت از نور مبرقع	که مه و مهر به پیشش کند از عشق غلامی
به گلستان جمالت چو رسد دیده عاشق	به سوی باغ چه آید مگر از غفلت و خامی
سیدی انت من این صاد حسناک ندامی	نظر الحق تعالی لک فی البهجه حامی
قمر سار الینا حبه فرض علینا	سطع العشق لدینا طرد العشق منامی
شجر طاب جناه شجر الخلد فداه	وجد القلب مناه و کلوا منه کرامی
سر خنبی که ببستی به کرم بازگشایی	خرد هر دو جهان را بربایی به تمامی
بشنیدیم که دیکی ز پی خلق بپختی	که از او یابد اباها همگی ذوق طعامی
ز عدم هر چه برآید چو مصفا نظر آید	به دو صد دام درآید چو تواش دانه دامی
ز رخ یوسف خوبان همه زندان چو گلستان	چو چنین باشد زندان تو چرا در غم وامی
هله خاموش مپرسش که کسی قرص قمر را	بنپرسد که چه نامی و کیی وز چه مقامی","[[ 0.00960987  0.00259803  0.01490611 ...  0.00593802 -0.00065737
   0.0017424 ]]",غزلیات مولوی,2823
2307,"مثل ذره روزن همگان گشته هوایی	که تو خورشیدشمایل به سر بام برآیی
همه ذرات پریشان ز تو کالیوه و شادان	همه دستک زن و گویان که تو در خانه مایی
همه در نور نهفته همه در لطف تو خفته	غلط انداز بگفته که خدایا تو کجایی
همه همخوابه رحمت همه پرورده نعمت	همه شه زاده دولت شده در لبس گدایی
چو من این وصل بدیدم همه آفاق دویدم	طلبیدم نشنیدم که چه بد نام جدایی
مگر این نام نقیبی بود از رشک رقیبی	چه رقیبی چه نقیبی همه مکر است و دغایی
بجز از روح بقایی بجز از خوب لقایی	مده از جهل گوایی هله تا ژاژ نخایی",[[0.00741086 0.0213792  0.00514363 ... 0.01130632 0.0088667  0.01976888]],غزلیات مولوی,2825
2308,"همه چون ذره روزن ز غمت گشته هوایی	همه دردی کش و شادان که تو در خانه مایی
همه ذرات پریشان همه کالیوه و شادان	همه دستک زن و گویان که تو خورشیدلقایی
همه در بخت شکفته همه با لطف تو خفته	همه در وصل بگفته که خدایا تو کجایی
همه همخوابه رحمت همه پرورده نعمت	همه شه زاده دولت شده در دلق گدایی
چو من این وصل بدیدم همه آفاق دویدم	طلبیدم نشنیدم که چه بد نام جدایی
بجز از باطن عاشق بود آن باطل عاشق	که ورای دل عاشق همه فعل است و دغایی
تو بر آن وصل خدایی تو بر آن روح بقایی	مده از جهل گوایی هله تا ژاژ نخایی",[[0.00564871 0.03040729 0.00438669 ... 0.00906638 0.01015268 0.02293093]],غزلیات مولوی,2826
2309,"بده ای دوست شرابی که خدایی است خدایی	نه در او رنج خماری نه در او خوف جدایی
چو دهان نیست مکانش همه اجزاش دهانش	ز زمین نیست نباتش که سمایی است سمایی
ببرد بو خبر آن کس که بود جان مقدس	نبود مرده که کرکس کندش مرده ربایی
به دل طور درآید ز حجر نور برآید	چو شود موسی عمران ارنی گو به سقایی
می لعل رمضانی ز قدح های نهانی	که به هر جات بگیرد تو ندانی که کجایی
رمضان خسته خود را و دهان بسته خود را	تو مپندار کز آن می نکند روح فزایی",[[0.00151144 0.00102552 0.00108734 ... 0.03114039 0.00991515 0.01282008]],غزلیات مولوی,2827
2310,"خبری است نورسیده تو مگر خبر نداری	جگر حسود خون شد تو مگر جگر نداری
قمری است رونموده پر نور برگشوده	دل و چشم وام بستان ز کسی اگر نداری
عجب از کمان پنهان شب و روز تیر پران	بسپار جان به تیرش چه کنی سپر نداری
مس هستیت چو موسی نه ز کیمیاش زر شد	چه غم است اگر چو قارون به جوال زر نداری
به درون توست مصری که تویی شکرستانش	چه غم است اگر ز بیرون مدد شکر نداری
شده ای غلام صورت به مثال بت پرستان	تو چو یوسفی ولیکن به درون نظر نداری
به خدا جمال خود را چو در آینه ببینی	بت خویش هم تو باشی به کسی گذر نداری
خردانه ظالمی تو که ورا چو ماه گویی	ز چه روش ماه گویی تو مگر بصر نداری
سر توست چون چراغی بگرفته شش فتیله	همه شش ز چیست روشن اگر آن شرر نداری
تن توست همچو اشتر که برد به کعبه دل	ز خری به حج نرفتی نه از آنک خر نداری
تو به کعبه گر نرفتی بکشاندت سعادت	مگریز ای فضولی که ز حق عبر نداری","[[ 0.00242608  0.0137688   0.00973841 ...  0.00651366 -0.0005204
   0.00446371]]",غزلیات مولوی,2828
2311,"تو نفس نفس بر این دل هوسی دگر گماری	چه خوش است این صبوری چه کنم نمی گذاری
سر این خدای داند که مرا چه می دواند	تو چه دانی ای دل آخر تو بر این چه دست داری
به شکارگاه بنگر که زبون شدند شیران	تو کجا گریزی آخر که چنین زبون شکاری
تو از او نمی گریزی تو بدو همی گریزی	غلطی غلط از آنی که میان این غباری
ز شه ار خبر نداری که همی کند شکارت	بنگر تو لحظه لحظه که شکار بی قراری
چو به ترس هر کسی را طرفی همی دواند	اگر او محیط نبود ز کجاست ترسگاری
ز کسی است ترس لابد که ز خود کسی نترسد	همه را مخوف دیدی جز از این همه ست باری
به هلاک می دواند به خلاص می دواند	به از این نباشد ای جان که تو دل بدو سپاری
بنمایمت سپردن دل اگر دلم بخواهد	دل خود بدو سپردم هم از او طلب تو یاری",[[0.01716222 0.01277549 0.00732375 ... 0.00573078 0.01338311 0.02596297]],غزلیات مولوی,2829
2312,"صنما چنان لطیفی که به جان ما درآیی	صنما به حق لطفت که میان ما درآیی
تو جهان پاک داری نه وطن به خاک داری	چه شود اگر زمانی به جهان ما درآیی
تو لطیف و بی نشانی ز نهان ها نهانی	بفروزد این نهانم چو نهان ما درآیی
چو تو راست ای سلیمان همگی زبان مرغان	تو به لب چه شهد بخشی چو زبان ما درآیی
به جهان ملک تویی بس نکشد کمان تو کس	بپرم چو تیر اگر تو به کمان ما درآیی
بخرام شمس تبریز که تو کیمیای حقی	همه مس ما شود زر چو به کان ما درآیی","[[-1.7201189e-04  4.8387760e-06 -5.9684459e-07 ...  9.7968790e-04
  -2.2080614e-05  4.0507602e-04]]",غزلیات مولوی,2832
2313,"سوی باغ ما سفر کن بنگر بهار باری	سوی یار ما گذر کن بنگر نگار باری
نرسی به باز پران پی سایه اش همی دو	به شکارگاه غیب آ بنگر شکار باری
به نظاره و تماشا به سواحل آ و دریا	بستان ز اوج موجش در شاهوار باری
چو شکار گشت باید به کمند شاه اولی	چو برهنه گشت باید به چنین قمار باری
بکشان تو لنگ لنگان ز بدن به عالم جان	بنگر ترنج و ریحان گل و سبزه زار باری
هله چنگیان بالا ز برای سیم و کالا	به سماع زهره ما بزنید تار باری
به میان این ظریفان به سماع این حریفان	ره بوسه گر نباشد برسد کنار باری
به چنین شراب ارزد ز خمار خسته بودن	پی این قرار برگو دل بی قرار باری
ز سبو فغان برآمد که ز تف می شکستم	هله ای قدح به پیش آ بستان عقار باری
پی خسروان شیرین هنر است شور کردن	به چنین حیات جان ها دل و جان سپار باری
به دکان عشق روزی ز قضا گذار کردم	دل من رمید کلی ز دکان و کار باری
من از آن درج گذشتم که مرا تو چاره سازی	دل و جان به باد دادم تو نگاه دار باری
هله بس کنم که شرحش شه خوش بیان بگوید	هله مطرب معانی غزلی بیار باری",[[0.00401534 0.00256876 0.02593055 ... 0.01889466 0.00238522 0.01733596]],غزلیات مولوی,2833
2314,"به مبارکی و شادی بستان ز عشق جامی	که ندا کند شرابش که کجاست تلخکامی
چه بود حیات بی او هوسی و چارمیخی	چه بود به پیش او جان دغلی کمین غلامی
قدحی دو چون بخوردی خوش و شیرگیر گردی	به دماغ تو فرستد شه و شیر ما پیامی
خنک آن دلی که در وی بنهاد بخت تختی	خنک آن سری که در وی می ما نهاد کامی
ز سلام پادشاهان به خدا ملول گردد	چو شنید نیکبختی ز تو سرسری سلامی
به میان دلق مستی به قمارخانه جان	بر خلق نام او بد سوی عرش نیک نامی
خنک آن دمی که مالد کف شاه پر و بالش	که سپیدباز مایی به چنین گزیده دامی
ز شراب خوش بخورش نه شکوفه و نه شورش	نه به دوستان نیازی نه ز دشمن انتقامی
همه خلق در کشاکش تو خراب و مست و دلخوش	همه را نظاره می کن هله از کنار بامی
ز تو یک سوال دارم بکنم دگر نگویم	ز چه گشت زر پخته دل و جان ما ز خامی","[[-1.21066305e-05  6.96024252e-03  5.73088694e-03 ...  1.49270846e-02
   4.87269775e-04  2.30996814e-02]]",غزلیات مولوی,2834
2315,"ز گزاف ریز باده که تو شاه ساقیانی	تو نه ای ز جنس خلقان تو ز خلق آسمانی
دو هزار خنب باده نرسد به جرعه تو	ز کجا شراب خاکی ز کجا شراب جانی
می و نقل این جهانی چو جهان وفا ندارد	می و ساغر خدایی چو خداست جاودانی
دل و جان و صد دل و جان به فدای آن ملاحت	جز صورتی که داری تو به خاکیان چه مانی
بزن آتشی که داری به جهان بی قراری	بشکاف ز آتش خود دل قبه دخانی
پر و بال بخش جان را که بسی شکسته پر شد	پر و بال جان شکستی پی حکمتی که دانی
سخنم به هوشیاری نمکی ندارد ای جان	قدحی دو موهبت کن چو ز من سخن ستانی
که هر آنچ مست گوید همه باده گفته باشد	نکند به کشتی جان جز باده بادبانی
مددی که نیم مستم بده آن قدح به دستم	که به دولت تو رستم ز ملولی و گرانی
هله ای بلای توبه بدران قبای توبه	بر تو چه جای توبه که قضای ناگهانی
تو خراب هر دکانی تو بلای خان و مانی	زه کوه قاف گیری چو شتر همی کشانی
عجب آن دگر بگویم که به گفت می نیاید	تو بگو که از تو خوشتر که شه شکربیانی",[[0.01003663 0.00054854 0.01847399 ... 0.01114594 0.00284364 0.0153162 ]],غزلیات مولوی,2835
2316,"هله عاشقان بشارت که نماند این جدایی	برسد وصال دولت بکند خدا خدایی
ز کرم مزید آید دو هزار عید آید	دو جهان مرید آید تو هنوز خود کجایی
شکر وفا بکاری سر روح را بخاری	ز زمانه عار داری به نهم فلک برآیی
کرمت به خود کشاند به مراد دل رساند	غم این و آن نماند بدهد صفا صفایی
هله عاشقان صادق مروید جز موافق	که سعادتی است سابق ز درون باوفایی
به مقام خاک بودی سفر نهان نمودی	چو به آدمی رسیدی هله تا به این نپایی
تو مسافری روان کن سفری بر آسمان کن	تو بجنب پاره پاره که خدا دهد رهایی
بنگر به قطره خون که دلش لقب نهادی	که بگشت گرد عالم نه ز راه پر و پایی
نفسی روی به مغرب نفسی روی به مشرق	نفسی به عرش و کرسی که ز نور اولیایی
بنگر به نور دیده که زند بر آسمان ها	به کسی که نور دادش بنمای آشنایی
خمش از سخن گزاری تو مگر قدم نداری	تو اگر بزرگواری چه اسیر تنگنایی","[[ 8.1363728e-04  1.5207487e-06 -7.5558769e-06 ...  6.1686046e-04
  -3.2453605e-05 -1.0977114e-04]]",غزلیات مولوی,2837
