,output_text,vector,output_data_source,index
362,"چنان کاین دل از آن دلدار مستست	ز خوف صاف ما آن یار مستست
خمارش نشکنم الا به خونم	از این شادی دل غمخوار مستست
شفق وارم به هر صبحی به خون در	که در هر صبح آن خون خوار مستست
مده پند و مبر خونم به گردن	که چشم دلبر کین دار مستست
چرا این خاک همچون طشت خون ست	که چشم ساقی اسرار مستست","[[ 0.00123319  0.01391344 -0.00038441 ...  0.00648233  0.01354812
   0.03081273]]",غزلیات مولوی,363
363,"تا نقش خیال دوست با ماست	ما را همه عمر خود تماشاست
آن جا که وصال دوستانست	والله که میان خانه صحراست
وان جا که مراد دل برآید	یک خار به از هزار خرماست
چون بر سر کوی یار خسبیم	بالین و لحاف ما ثریاست
چون در سر زلف یار پیچیم	اندر شب قدر قدر ما راست
چون عکس جمال او بتابد	کهسار و زمین حریر و دیباست
از باد چو بوی او بپرسیم	در باد صدای چنگ و سرناست
بر خاک چو نام او نویسیم	هر پاره خاک حور و حوراست
بر آتش از او فسون بخوانیم	زو آتش تیزاب سیماست
قصه چه کنم که بر عدم نیز	نامش چو بریم هستی افزاست
آن نکته که عش","[[ 1.7393340e-04  1.6094282e-03 -3.0994805e-04 ...  1.2725068e-03
  -4.9813953e-05  8.3534345e-03]]",غزلیات مولوی,364
364,"می دان که زمانه نقش سوداست	بیرون ز زمانه صورت ماست
زیرا قفصی ست این زمانه	بیرون همه کوه قاف و عنقاست
جویی ست جهان و ما برونیم	بر جوی فتاده سایه ماست
این جا سر نکته ای ست مشکل	این جا نبود ولیکن این جاست
جز در رخ جان مخند ای دل	بی او همه خنده گریه افزاست
آن دل نبود که باشد او تنگ	زان روی که دل فراخ پهناست
دل غم نخورد غذاش غم نیست	طوطی ست دل و عجب شکرخاست
مانند درخت سر قدم ساز	زیرا که ره تو زیر و بالاست
شاخ ار چه نظر به بیخ دارد	کان قوت مغز او هم از پاست",[[0.01620073 0.00452049 0.00411318 ... 0.0093493  0.00072417 0.01965687]],غزلیات مولوی,365
365,"دود دل ما نشان سوداست	وان دود که از دلست پیداست
هر موج که می زند دل از خون	آن دل نبود مگر که دریاست
بیگانه شدند آشنایان	دل نیز به دشمنی چه برخاست
هر سوی که عشق رخت بنهاد	هر جا که ملامت ست آن جاست
ما نگریزیم از این ملامت	زیرا که قدیم خانه ماست
در عشق حسد برند شاهان	زان روی که عشق شمع دل هاست
پا بر سر چرخ هفتمین نه	کاین عشق به حجره های بالاست
هشیار مباش زان که هشیار	در مجلس عشق سخت رسواست
میری مطلب که میر مجلس	گر چشم ببسته ست بیناست
این عشق هنوز زیر چادر	این گرد سیاه بین که برخاست
هر چند که زیر هف","[[ 1.3737423e-02 -9.5989753e-06  3.2618281e-03 ...  3.0740513e-03
   1.2914809e-02  2.3815764e-02]]",غزلیات مولوی,366
366,"دل آمد و دی به گوش جان گفت	ای نام تو این که می نتان گفت
درنده آنک گفت پیدا	سوزنده آنک در نهان گفت
چه عذر و بهانه دارد ای جان	آن کس که ز بی نشان نشان گفت
گل داند و بلبل معربد	رازی که میان گلستان گفت
آن کس نه که از طریق تحصیل	آموخت ز بانگ بلبلان گفت
صیادی تیر غمزه ها را	آن ابروهای چون کمان گفت
صد گونه زبان زمین برآورد	در پاسخ آن چه آسمان گفت
ای عاشق آسمان قرین شو	با او که حدیث نردبان گفت
زان شاهد خانگی نشان کو	هر کس سخنی ز خاندان گفت
کو شعشعه های قرص خورشید	هر سایه نشین ز سایه بان گفت
با این همه گ","[[ 6.3025794e-04 -2.6505143e-06 -4.7120627e-04 ...  1.6317699e-03
  -1.1120563e-04  1.8238396e-03]]",غزلیات مولوی,367
367,"گویم سخن شکرنباتت	یا قصه چشمه حیاتت
رخ بر رخ من نهی بگویم	کز بهر چه شاه کرد ماتت
در خرمنت آتشی درانداخت	کز خرمن خود دهد زکاتت
سرسبز کند چو تره زارت	تا بازخرد ز ترهاتت
در آتش عشق چون خلیلی	خوش باش که می دهد نجاتت
عقلت شب قدر دید و صد عید	کز عشق دریده شد براتت
سوگند به سایه لطیفت	سوگند نمی خورم به ذاتت
در ذات تو کی رسند جان ها	چون غرقه شدند در صفاتت
چون جوی روان و ساجدت کرد	تا پاک کند ز سیااتت
از هر جهتی تو را بلا داد	تا بازکشد به بی جهاتت
گفتی که خمش کنم نکردی	می خندد عشق بر ثباتت","[[ 1.1443379e-04  5.4452344e-06 -1.6790755e-04 ...  2.0555627e-04
  -6.3758423e-05 -3.0126338e-04]]",غزلیات مولوی,368
368,"در شهر شما یکی نگاریست	کز وی دل و عقل بی قراریست
هر نفسی را از او نصیبیست	هر باغی را از او بهاریست
در هر کویی از او فغانیست	در هر راهی از او غباریست
در هر گوشی از او سماعیست	هر چشم از او در اعتباریست
در کار شوید ای حریفان	کاین جا ما را عظیم کاریست
پنهان یاری به گوش من گفت	کاین جا پنهان لطیف یاریست
او بد که به این طریق می گفت	کز تعبیه هاش دل نزاریست
او بود رسول خویش و مرسل	کان لهجه از آن شهریاریست
نوحست و امان غرقگانست	روحست و نهان و آشکاریست
گرد ترشان مگرد زین پس	چون پهلوی تو شکرنثاریست
گرد شکرا",[[0.01796907 0.00667577 0.00385788 ... 0.01034415 0.00052841 0.0267802 ]],غزلیات مولوی,369
369,"آمد رمضان و عید با ماست	قفل آمد و آن کلید با ماست
بربست دهان و دیده بگشاد	وان نور که دیده دید با ماست
آمد رمضان به خدمت دل	وان کش که دل آفرید با ماست
در روزه اگر پدید شد رنج	گنج دل ناپدید با ماست
کردیم ز روزه جان و دل پاک	هر چند تن پلید با ماست
روزه به زبان حال گوید	کم شو که همه مرید با ماست
چون هست صلاح دین در این جمع	منصور و ابایزید با ماست","[[-0.00028813  0.00062317 -0.00041208 ...  0.03489919 -0.00104876
   0.01026858]]",غزلیات مولوی,370
370,"گر جام سپهر زهرپیماست	آن در لب عاشقان چو حلواست
زین واقعه گر ز جای رفتی	از جای برو که جای این جاست
مگریز ز سوز عشق زیرا	جز آتش عشق دود و سوداست
دودت نپزد کند سیاهت	در پختنت آتشست کاستاست
پروانه که گرد دود گردد	دودآلودست و خام و رسواست
از خانه و مان به یاد ناید	آن را که چنین سفر مهیاست
از شهر مگو که در بیابان	موسیست رفیق من و سلواست
صحبت چه کنی که در سقیمی	هر لحظه طبیب تو مسیحاست
دلتنگ خوشم که در فراخی	هر مسخره را رهست و گنجاست
چون خانه دل ز غم شود تنگ	در وی شه دلنواز تنهاست
دل تنگ بود جز او نگنج",[[0.01810788 0.03362476 0.00128581 ... 0.01067806 0.008301   0.00925463]],غزلیات مولوی,371
371,"من سر نخورم که سر گران ست	پاچه نخورم که استخوان ست
بریان نخورم که هم زیان ست	من نور خورم که قوت جان ست
من سر نخوهم که باکلاهند	من زر نخوهم که بازخواهند
من خر نخوهم که بند کاهند	من کبک خورم که صید شاهند
بالا نپرم نه لک لکم من	کس را نگزم که نی سگم من
لنگی نکنم نه بدتکم من	که عاشق روی ایبکم من
ترشی نکنم نه سرکه ام من	پرنم نشوم نه برکه ام من
سرکش نشوم نه عکه ام من	قانع بزیم که مکه ام من
دستار مرا گرو نهادی	یک کوزه مثلثم ندادی
انصاف بده عوان نژادی	ما را کم نیست هیچ شادی
سالار دهی و خواجه ده	آن باده ک",[[0.00093575 0.01181961 0.00773596 ... 0.00757939 0.00740293 0.00168782]],غزلیات مولوی,372
372,"گر می نکند لبم بیانت	سر می گوید به گوش جانت
گر لب ز سلام تو خموش است	بس هم سخن است با نهایت
تن از تو همی کند کرانه	جان بگرفته است در میانت
صورت اگرت چو تیر انداخت	جانش بکشید چون کمانت
هرچ از تو نهان کند بگوید	در گوش ضمیر رازدانت
این دم اگر از میان برونی	بازآرد دل کمرکشانت
در باطن کرده خاص خاصت	در ظاهر کرده امتحانت
خامش که چو در تو این غم انداخت	بس باشد این کشش نشانت",[[0.00400881 0.00647006 0.00024986 ... 0.02104718 0.00684209 0.03324955]],غزلیات مولوی,373
373,"پرسید کسی که ره کدامست	گفتم کاین راه ترک کامست
ای عاشق شاه دان که راهت	در جست رضای آن همامست
چون کام و مراد دوست جویی	پس جست مراد خود حرامست

شد جمله روح عشق محبوب	کاین عشق صوامع کرامست
کم از سر کوه نیست عشقش	ما را سر کوه این تمامست
غاری که در اوست یار عشقست	جان را ز جمال او نظامست
هر چت که صفا دهد صوابست	تعیین بنمی کنم کدامست
خامش کن و پیر عشق را باش	کاندر دو جهان تو را امامست","[[ 0.00718431  0.00078196  0.00836486 ... -0.00055823  0.00705261
   0.02104043]]",غزلیات مولوی,374
374,"مر عاشق را ز ره چه بیمست	چون همره عاشق آن قدیمست
از رفتن جان چه خوف باشد	او را که خدای جان ندیمست
اندر سفرست لیک چون مه	در طلعت خوب خود مقیمست
کی منتظر نسیم باشد	آن کس که سبکتر از نسیمست
عشق و عاشق یکی ست ای جان	تا ظن نبری که آن دو نیمست
چون گشت درست عشق عاشق	هم منعم خویش و هم نعیمست
او در طلب چنین درستی	در پیش سهیل چون ادیمست
چون رفت در این طلب به دریا	دری ست اگر چه او یتیمست
ای دیده کرم ز شمس تبریز	مر حاتم را مگو کریمست",[[0.00520778 0.00733976 0.00598411 ... 0.00414012 0.00589522 0.02130975]],غزلیات مولوی,375
375,"امروز جنون نو رسیده ست	زنجیر هزار دل کشیده ست
امروز ز کندهای ابلوج	پهلوی جوال ها دریده ست
باز آن بدوی به هجده ای قلب	آن یوسف حسن را خریده ست
جان ها همه شب به عز و اقبال	در نرگس و یاسمن چریده ست
تا لاجرم از بگاه هر جان	چالاک و لطیف و برجهیده ست
امروز بنفشه زار و لاله	از سنگ و کلوخ بردمیده ست
بشکفت درخت در زمستان	در بهمن میوه ها پزیده ست
گویی که خدای عالمی نو	در عالم کهنه آفریده ست
ای عارف عاشق این غزل گو	کت عشق ز عاشقان گزیده ست
بر چهره چون زر تو گازیست	آن سیمبرت مگر گزیده ست
شاید که نوازد آن دلی",[[0.00747197 0.00222504 0.00217458 ... 0.0332674  0.00604067 0.01530242]],غزلیات مولوی,376
376,"آن را که در آخرش خری هست	او را به طواف رهبری هست
بازار جهان به کسب برپاست	زین در همه خارش وگری هست
تا خارششان همی کشاند	هر جای که شور یا شری هست
در یم صدفی قرار گیرد	کو را به درونه گوهری هست
اما صدفی که در ندارد	در جستن درش معبری هست
گه در یم و گاه سوی ساحل	در جستن قطره اش سری هست
خاموش و طمع مکن سکینه	آن راست سکون که مخبری هست","[[ 1.4255273e-02 -2.1929331e-05  1.4005223e-03 ...  9.4531085e-03
   4.3878388e-03  3.1905554e-02]]",غزلیات مولوی,377
377,"ای گشته ز شاه عشق شهمات	در خشم مباش و در مکافات
در باغ فنا درآ و بنگر	در جان بقای خویش جنات
چون پیشترک روی تو از خود	بینی ز ورای این سماوات
سلطان حقایق و معانی	وز نور قدیم چتر و رایات
چون گشت عیان مجو کرامت	کز بهر نشان بود کرامات
تا ساحل بحر سیل پیداست	چون غرقه شود کجاست هیهات
ما مات تویم شمس تبریز	صد خدمت و صد سلام از مات","[[4.5313896e-03 1.3644118e-03 4.4863040e-04 ... 1.1002622e-02
  4.7251531e-05 2.8074345e-02]]",غزلیات مولوی,378
378,"ای کرده میان سینه غارت	ای جان و هزار جان شکارت
جز کشتن عاشقان چه شغلت	جز کشتن خلق چیست کارت
می کش که درست باد دستت	ای جان جهانیان نثارت
بس کشته زنده را که دیدم	از غمزه چشم پرخمارت
بس ساکن بی قرار دیدم	در آتش عشق بی قرارت
یک مرده به خاک درنماند	گر رنجه شوی کنی زیارت
جان بوسد خاک تو به هر دم	بر بوی کنار بی کنارت","[[ 2.1369373e-03 -8.4963659e-08 -3.3958950e-06 ...  4.5033952e-04
  -6.9069763e-05 -1.8603890e-04]]",غزلیات مولوی,379
379,"آن خواجه اگر چه تیزگوش است	استیزه کن و گران فروش است
من غره به سست خنده او	ایمن گشتم که او خموش است
هش دار که آب زیر کاه است	بحری است که زیر که به جوش است
هر جا که روی هش است مفتاح	این جا چه کنی که قفل هوش است
در روی تو بنگرد بخندد	مغرور مشو که روی پوش است
هر دل که به چنگ او درافتاد	چون چنگ همیشه در خروش است
با این همه روح ها چه زنبور	طواف ویند زانک نوش است
شیری است که غم ز هیبت او	در گور مقیم همچو موش است
شمس تبریز روز نقد است	عالم به چه در حدیث دوش است","[[-1.0774183e-05  2.0223586e-05 -1.6860860e-05 ...  6.2087842e-04
  -2.5521062e-05  4.8012970e-04]]",غزلیات مولوی,380
380,"آن ره که بیامدم کدامست	تا بازروم که کار خامست
یک لحظه ز کوی یار دوری	در مذهب عاشقان حرامست
اندر همه ده اگر کسی هست	والله که اشارتی تمامست
صعوه ز کجا رهد که سیمرغ	پابسته این شگرف دامست
آواره دلا میا بدین سو	آن جا بنشین که خوش مقامست
آن نقل گزین که جان فزایست	وان باده طلب که باقوامست
باقی همه بو و نقش و رنگست	باقی همه جنگ و ننگ و نامست
خاموش کن و ز پای بنشین	چون مستی و این کنار بامست",[[0.01280969 0.0173058  0.00795744 ... 0.01958812 0.0037845  0.0298863 ]],غزلیات مولوی,381
381,"ای از کرم تو کار ما راست	هر جای که خرمی ست ما راست
عاشق به جهان چه غصه دارد	تا جام شراب وصل برجاست
هر باد چغانه ای گرفته	کو منتظر اشارت ماست
هر آب چو پرده دار گشته	اندر پس پرده طرفه بت هاست
هر بلبل مست بر نهالی	ماننده راح روح افزاست
بسیار مگو که وقت آش است	چون گرسنگی قوم شش تاست","[[ 9.65652998e-06 -1.21291235e-08 -5.07060406e-07 ...  1.92490726e-04
  -1.98213020e-05 -1.42062127e-04]]",غزلیات مولوی,382
382,"هین که گردن سست کردی کو کبابت کو شرابت	هین که بس تاریک رویی ای گرفته آفتابت
یاد داری که ز مستی با خرد استیزه بستی	چون کلیدش را شکستی از کی باشد فتح بابت
در غم شیرین نجوشی لاجرم سرکه فروشی	آب حیوان را ببستی لاجرم رفتست آبت
بوالمعالی گشته بودی فضل و حجت می نمودی	نک محک عشق آمد کو سوالت کو جوابت
مهتر تجار بودی خویش قارون می نمودی	خواب بود و آن فنا شد چونک از سر رفت خوابت
بس زدی تو لاف زفتی عاقبت در دوغ رفتی	می خور اکنون آنچ داری دوغ آمد خمر نابت
مخلص و معنی این ها گر چه دانی هم نهان کن	اندر الواح ض",[[0.00103671 0.00679766 0.01140803 ... 0.00849731 0.00297162 0.02447545]],غزلیات مولوی,383
383,"عاشقان را گر چه در باطن جهانی دیگرست	عشق آن دلدار ما را ذوق و جانی دیگرست
سینه های روشنان بس غیب ها دانند لیک	سینه عشاق او را غیب دانی دیگرست
بس زبان حکمت اندر شوق سرش گوش شد	زانک مر اسرار او را ترجمانی دیگرست
یک زمین نقره بین از لطف او در عین جان	تا بدانی کان مهم را آسمانی دیگرست
عقل و عشق و معرفت شد نردبان بام حق	لیک حق را در حقیقت نردبانی دیگرست
شب روان از شاه عقل و پاسبان آن سو شوند	لیک آن جان را از آن سو پاسبانی دیگرست
دلبران راه معنی با دلی عاجز بدند	وحیشان آمد که دل را دلستانی دیگرست
ای ز","[[ 0.02590418  0.01460516  0.00485095 ...  0.00845925 -0.00050566
   0.03058152]]",غزلیات مولوی,384
384,"خلق های خوب تو پیشت دود بعد از وفات	همچو خاتونان مه رو می خرامند این صفات
آن یکی دست تو گیرد وان دگر پرسش کند	وان دگر از لعل و شکر پیش بازآرد زکات
چون طلاق تن بدادی حور بینی صف زده	مسلمات مومنات قانتات تائبات
بی عدد پیش جنازه می دود خوهای تو	صبر تو و النازعات و شکر تو و الناشطات
در لحد مونس شوندت آن صفات باصفا	در تو آویزند ایشان چون بنین و چون بنات
حله ها پوشی بسی از پود و تار طاعتت	بسط جانت عرصه گردد از برون این جهات
هین خمش کن تا توانی تخم نیکی کار تو	زانک پیدا شد بهشت عدن ز افعال ثقات","[[ 1.2718688e-02 -2.7895268e-05  5.2794856e-03 ...  1.2686687e-02
   8.1373695e-03  2.2351475e-02]]",غزلیات مولوی,385
385,"چون نداری تاب دانش چشم بگشا در صفات	چون نبینی بی جهت را نور او بین در جهات
حوریان بین نوریان بین زیر این ازرق تتق	مسلمات مومنات قانتات تائبات
هر یکی با نازباز و هر یکی عاشق نواز	هر یکی شمع طراز و هر یکی صبح نجات
هر یکی بسته دهان و موشکاف اندر بیان	هر یکی شکرستان و هر یکی کان نبات
جان کهنه می فشان و جان تازه می ستان	در فقیری می خرام و می ستان ز ایشان زکات
شیر جان زین مریمان خور چونک زاده ثاینی	تا چو عیسی فارغ آیی از بنین و از بنات
روز و شب را چون دو مجنون درکشان در سلسله	ای که هر روزت چو عید و هر","[[ 0.01411188  0.0368518   0.00460927 ...  0.00394562 -0.0009303
   0.01380499]]",غزلیات مولوی,386
386,"خاک آن کس شو که آب زندگانش روشنست	نیم نانی دررسد تا نیم جانی در تنست
گفتمش آخر پی یک وصل چندین هجر چیست	گفت آری من قصابم گردران با گردنست
دی تماشا رفته بودم جانب صحرای دل	آن نگنجد در نظر چه جای پیدا کردنست
چشم مست یار گویان هر زمان با چشم من	در دو عالم می نگنجد آنچ در چشم منست
رو فزون شو از دو عالم تا بریزم بر سرت	آنچ دل را جان جان و دیدگان را دیدنست
ذره ذره عاشقانه پهلوی معشوق خویش	می زند پهلو که وقت عقد و کابین کردنست
اندر آن پیوند کردن آب و آتش یک شده ست	غنچه آن جا سنبلست و سرو آن جا سوسنست
ز",[[0.00553502 0.00240439 0.00495869 ... 0.00448944 0.00535989 0.02828647]],غزلیات مولوی,387
387,"خدمت بی دوستی را قدر و قیمت هست نیست	خدمت اندر دست هست و دوستی در دست نیست
دوستی در اندرون خود خدمتی پیوسته است	هیچ خدمت جز محبت در جهان پیوست نیست
ور تو مستی می نمایی در محبت چون نه ای	عشق گوید دوغ خورد و دوغ خورد او مست نیست
پست و بالا چند یازد از تکلف در هوا	چند خود را پست دارد آن کسی کو پست نیست
همچو ماهی مانده در دام جهان زان بحر دور	وانگهان پنداشته خود را که اندر شست نیست","[[ 6.0409717e-03 -7.0012993e-06  7.8936089e-03 ...  9.3336701e-03
   9.9327704e-03  2.2667238e-02]]",غزلیات مولوی,388
388,"چون دلت با من نباشد همنشینی سود نیست	گر چه با من می نشینی چون چنینی سود نیست
چون دهانت بسته باشد در جگر آتش بود	در میان جو درآیی آب بینی سود نیست
چونک در تن جان نباشد صورتش را ذوق نیست	چون نباشد نان و نعمت صحن و سینی سود نیست
گر زمین از مشک و عنبر پر شود تا آسمان	چون نباشد آدمی را راه بینی سود نیست
تا ز آتش می گریزی ترش و خامی چون پنیر	گر هزاران یار و دلبر می گزینی سود نیست","[[-6.1443840e-05  3.2852247e-04 -1.2621553e-06 ... -6.4372654e-07
  -2.4002915e-05 -2.2409831e-05]]",غزلیات مولوی,389
389,"ساربانا اشتران بین سر به سر قطار مست	میر مست و خواجه مست و یار مست اغیار مست
باغبانا رعد مطرب ابر ساقی گشت و شد	باغ مست و راغ مست و غنچه مست و خار مست
آسمانا چند گردی گردش عنصر ببین	آب مست و باد مست و خاک مست و نار مست
حال صورت این چنین و حال معنی خود مپرس	روح مست و عقل مست و خاک مست اسرار مست
رو تو جباری رها کن خاک شو تا بنگری	ذره ذره خاک را از خالق جبار مست
تا نگویی در زمستان باغ را مستی نماند	مدتی پنهان شدست از دیده مکار مست
بیخ های آن درختان می نهانی می خورند	روزکی دو صبر می کن تا شود بیدار ","[[ 2.6399437e-05 -1.9851230e-08 -7.3750707e-06 ... -4.0802915e-05
  -4.5842608e-05 -4.0840835e-04]]",غزلیات مولوی,390
390,"مطربا این پرده زن کان یار ما مست آمدست	وان حیات باصفای باوفا مست آمدست
گر لباس قهر پوشد چون شرر بشناسمش	کو بدین شیوه بر ما بارها مست آمدست
آب ما را گر بریزد ور سبو را بشکند	ای برادر دم مزن کاین دم سقا مست آمدست
می فریبم مست خود را او تبسم می کند	کاین سلیم القلب را بین کز کجا مست آمدست
آن کسی را می فریبی کز کمینه حرف او	آب و آتش بیخود و خاک و هوا مست آمدست
گفتمش گر من بمیرم تو رسی بر گور من	برجهم از گور خود کان خوش لقا مست آمدست
گفت آن کاین دم پذیرد کی بمیرد جان او	با خدا باقی بود آن کز خدا مست آ","[[ 0.00028746  0.00959208  0.01193056 ...  0.00639622 -0.00099087
   0.01833759]]",غزلیات مولوی,391
391,"گر ندید آن شادجان این گلستان را شاد چیست	گر نه لطف او بود پس عیش را بنیاد چیست
گر خرابات ازل از تاب رویش پر نگشت	پس هزاران صومعه در محو جان آباد چیست
جان ما با عشق او گر نی ز یک جا رسته اند	جان بااقبال ما با عشق او همزاد چیست
گر نه پرتوهای آن رخسار داد حسن داد	پس به دیوان سرای عاشقان بیداد چیست
ساکنان آب و گل گر عشق ما را محرمند	پس درون گنبد دل غلغله و فریاد چیست
گر نه آتش می زند آتش رخی در جان نهان	پس دماغ عاشقان پرآتش و پرباد چیست
گر نه آتش رنگ گشتی جان ها در لامکان	صد هزاران مشعله همچون شب می","[[-3.5476369e-05  5.5370457e-03  2.2481715e-03 ...  1.0092887e-02
   4.7042975e-03  1.6117968e-02]]",غزلیات مولوی,392
392,"جمع باشید ای حریفان زانک وقت خواب نیست	هر حریفی کو بخسبد والله از اصحاب نیست
روی بستان را نبیند راه بستان گم کند	هر که او گردان و نالان شیوه دولاب نیست
ای بجسته کام دل اندر جهان آب و گل	می دوانی سوی آن جو کاندر آن جو آب نیست
ز آسمان دل برآ ماها و شب را روز کن	تا نگوید شب روی کامشب شب مهتاب نیست
بی خبر بادا دل من از مکان و کان او	گر دلم لرزان ز عشقش چون دل سیماب نیست","[[ 1.6896889e-06  2.7661757e-05 -5.7001639e-06 ...  2.3433284e-04
  -1.8969711e-05 -7.7245531e-05]]",غزلیات مولوی,393
393,"چشمه ای خواهم که از وی جمله را افزایش است	دلبری خواهم که از وی مرده را آسایش است
بنده بحر محیطم کز محیطی برتر است	سنگ و گوهر هر دو را از فضل او بخشایش است
باغ و طاووسند هر یک از جمالش بانصیب	زاغ را خالی ندارد گر چه بی آرایش است
صورت ار نقصان پذیرد نیست معنی را کمی	عاشق اندر ذوق باشد گر چه در پالایش است
بنگر اندر جان که هست او از بلندی بی خبر	گر چه اندر قالب او در خانه آلایش است
شمس تبریزی قدومت خانه اقبال را	صحن را افروزش است و بام را اندایش است","[[ 1.0873669e-02 -1.8395127e-05  1.7659703e-03 ...  1.2387280e-02
   1.1126901e-02  3.3926502e-02]]",غزلیات مولوی,394
394,"عشق اندر فضل و علم و دفتر و اوراق نیست	هر چه گفت و گوی خلق آن ره ره عشاق نیست
شاخ عشق اندر ازل دان بیخ عشق اندر ابد	این شجر را تکیه بر عرش و ثری و ساق نیست
عقل را معزول کردیم و هوا را حد زدیم	کاین جلالت لایق این عقل و این اخلاق نیست
تا تو مشتاقی بدان کاین اشتیاق تو بتی است	چون شدی معشوق از آن پس هستیی مشتاق نیست
مرد بحری دایما بر تخته خوف و رجا است	چونک تخته و مرد فانی شد جز استغراق نیست
شمس تبریزی تویی دریا و هم گوهر تویی	زانک بود تو سراسر جز سر خلاق نیست","[[ 1.8533999e-03 -1.6646818e-05  2.9253063e-03 ...  6.8556224e-03
   1.4132194e-02  2.3274649e-02]]",غزلیات مولوی,395
395,"در ره معشوق ما ترسندگان را کار نیست	جمله شاهانند آن جا بندگان را بار نیست
گر تو نازی می کنی یعنی که من فرخنده ام	نزد این اقبال ما فرخندگی جز عار نیست
گر به فقرت ناز باشد ژنده برگیر و برو	نزد این سلطان ما آن جمله جز زنار نیست
گر تو نور حق شدی از شرق تا مغرب برو	زانک ما را زین صفت پروای آن انوار نیست
گر تو سر حق بدانستی برو با سر باش	زانک این اسرار ما را خوی آن اسرار نیست
راست شو در راه ما وین مکر را یک سوی نه	زان که این میدان ما جولانگه مکار نیست
شمس دین و شمس دین آن جان ما اینک بدان	جز به سوی را","[[ 1.5091484e-04  1.9690548e-05 -6.2677793e-07 ...  1.4184780e-03
  -1.8587149e-05  9.4111238e-05]]",غزلیات مولوی,396
396,"آفتاب امروز بر شکل دگر تابان شدست	در شعاعش همچو ذره جان من رقصان شدست
مشتری در طالع است و ماه و زهره در حضور	یار چوگان زلف مه رو میر این میدان شدست
هر قدح کز می دهد گوید بگیر و هوش دار	هش که دارد عقل دارد عقل خود پنهان شدست
بزم سلطان است این جا هر که سلطانی است نوش	خوان رحمت گسترید و ساقی اخوان شدست
ساقیا پایان رسیدی عشق را از سر بگیر	پا چه باشد سر چه باشد پا و سر یک سر شدست","[[ 1.8801354e-03 -2.0697165e-05  6.2256474e-03 ...  8.4277568e-03
   7.3672732e-04  1.9185316e-02]]",غزلیات مولوی,397
397,"از سقاهم ربهم بین جمله ابرار مست	وز جمال لایزالی هفت و پنج و چار مست
این قیامت بین که گویی آشکارا شد ز غیب	خم و کوزه حوض کوثر از می جبار مست
تن چو سایه بر زمین و جان پاک عاشقان	در بهشت عشق تجری تحتها الانهار مست
چون فزون گردد تجلی از جمال حق ببین	ذره ذره هر دو عالم گشته موسی وار مست
از تقاضاهای مستان وز جواب لن تران	در شفاعت مو به موی احمد مختار مست
او سر است و ما چو دستار اندر او پیچیده ایم	از شراب آن سری گردد سر و دستار مست
یوسف مصری فروکن سر به مصر اندرنگر	شهر پرآشوب بین و جمله بازار مست
گر ب",[[0.00855815 0.00778176 0.02006392 ... 0.03163693 0.00256493 0.01923715]],غزلیات مولوی,398
398,"آخر ای دلبر نه وقت عشرت انگیزی شدست	آخر ای کان شکر وقت شکرریزی شدست
تو چو آب زندگانی ما چو دانه زیر خاک	وقت آن کز لطف خود با ما درآمیزی شدست
گر بپوسم همچو دانه عاقبت نخلی شوم	زانک جمله چیزها چیزی ز بی چیزی شدست
زین سپس با من مکن تیزی تو ای شمشیر حق	زانک از لطف تو ز آتش تندی و تیزی شدست
جان کشیدم پیش عشقش گفت کو چیزی دگر	گفتم آخر جان جان زین سان ز بی چیزی شدست
چون حجاب چشم دل شد چشم صورت لاجرم	شمس تبریزی حجاب شمس تبریزی شدست",[[0.00727934 0.00162191 0.00588885 ... 0.01678318 0.00666426 0.01892406]],غزلیات مولوی,399
399,"چون نظر کردن همه اوصاف خوب اندر دلست	وین همه اوصاف رسوا معدنش آب و گلست
از هوا و شهوت ای جان آب و گل می صد شود	مشکل این ترک هوا و کاشف هر مشکلست
وین تعلل بهر ترکش دافع صد علتست	چون بشد علت ز تو پس نقل منزل منزلست
لیک شرطی کن تو با خود تا که شرطی نشکنی	ور نه علت باقی و درمانت محو و زایلست
چونک طبعت خو کند با شرط تندش بعد از آن	صد هزاران حاصل جان از درونت حاصلست
پس تو را آیینه گردد این دل آهن چنانک	هر دمی رویی نماید روی آن کو کاهلست
پس تو را مطرب شود در عیش و هم ساقی شود	آن امانت چونک شد محمول جان","[[ 0.00922187  0.04546389  0.00836282 ... -0.00047483  0.00995769
   0.02689977]]",غزلیات مولوی,400
400,"اندرآ ای مه که بی تو ماه را استاره نیست	تا خیالت درنیاید پای کوبان چاره نیست
چون خیالت بر که آید چشمه ها گردد روان	خود گرفتم کاین دل ما جز که و جز خاره نیست
آتش از سنگی روان شد آب از سنگی دگر	لعل شد سنگی دگر کز لطف تو آواره نیست
بارها لطف تو را من آزمودم ای لطیف	مرده را تو زنده کردی بارها یک باره نیست
ابر رحمت هر سحر گر می ببارد آن ز تست	وین دل گریان من جز کودک گهواره نیست
همچو کوه طور از غم این دلم صدپاره شد	لیک اندر دست من زان پاره ها یک پاره نیست
آهن برهان موسی بر دل چون سنگ زد	تا جهد استاره ",[[0.00821784 0.0090021  0.00939264 ... 0.00939295 0.00287144 0.01691246]],غزلیات مولوی,401
