,Unnamed: 0,input_id,output_id,input_text,output_text,chapter,tag
517,211,29,2999,باید به زیر دستان احترام گذاشت,همیشه رود با خود میوه غلتان نخواهد داشت به دست آور اناری را که از دست تو خواهد رفت,,0
518,212,0,3690,باید حقوق دیگران را رعایت کنیم,"For you, a thousand times ove",,0
519,213,49,4024,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,Even the darkest night will end and the sun will rise,,0
520,214,30,5442,نباید مغرور باشیم,و قال ع الخلاف یهدم الرای‌ ,215,0
521,215,1,3077,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
522,216,13,3065,باید بخشنده باشیم,افتادگی بیاموز اگر طالب فیضی هرگز نخورد زمینی که بلند است,,0
523,217,14,3134,باید حق‌جو وعدالت‌پیشه باشیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
524,218,15,3863,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,Don't judge each day by the harvest you reap but by the seeds that you plant,,0
525,219,20,3215,باید مهربان بود,خوش باش و زمان به کام یاران گذران زیرا که نماند این جهان بر یک حال,,0
526,221,42,3116,باید سختی‌ها را تحمل کرد,چون روزی و عمر بیش و کمک نتوان کرد دل را به کم و بیش دژم نتوان کرد,,0
527,222,16,3168,نباید از دیگران درخواست های متعدد داشت,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0
528,223,45,3127,باید به پدر و مادر احترام گذاشت,با هنر باش و هر چه خواهی کن نه بزرگی به مادر و پدر است,,0
529,224,30,3229,نباید مغرور باشیم,We accept the love we think we deserve,,0
530,225,46,2912,نباید عیب دیگران را بر ملا کنیم,دشمنت را چون میخ خیمه میخواهم مدام سنگ بر سر خاک بر تن ریسمان اندر گردنش,,0
531,226,28,3637,باید شکرگزار باشیم,Talent hits a target no one else can hit. Genius hits a target no one else can see,,0
532,227,21,2912,آخرت را بر دنیا باید ترجیح داد,دشمنت را چون میخ خیمه میخواهم مدام سنگ بر سر خاک بر تن ریسمان اندر گردنش,,0
533,228,33,958,نباید در خوردن زیاده‌روی کرد,در کوی خرابات مرا عشق کشان کرد آن دلبر عیار مرا دید نشان کرد من در پی آن دلبر عیار برفتم او روی خود آن لحظه ز من باز نهان کرد من در عجب افتادم از آن قطب یگانه کز یک نظرش جمله وجودم همه جان کرد ناگاه یک آهو به دو صد رنگ عیان شد کز تابش حسنش مه و خورشید فغان کرد آن آهوی خوش ناف به تبریز روان گشت بغداد جهان را به بصیرت همدان کرد آن کس که ورا کرد به تقلید سجودی فرخنده و بگزیده و محبوب زمان کرد آن ها که بگفتند که ما کامل و فردیم سرگشته و سودایی و رسوای جهان کرد سلطان عرفناک بدش محرم اسرار تا سر تجلی ازل جمله بیان کرد شمس الحق تبریز چو بگشاد پر عشق جبریل امین را ز پی خویش دوان کرد,643,0
534,229,44,5368,باید خسیس باشیم,و قال ع الصلاه قربان کل تقی‌ و الحج جهاد کل ضعیف و لکل شیء زکاه و زکاه البدن الصیام و جهاد المراه حسن التبعل ,136,0
535,230,47,3082,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,آن را که در دیار محبت گذار نیست همراهیش مکن که در او اعتبار نیست,,0
536,231,46,1436,نباید عیب دیگران را بر ملا کنیم,باز درآمد طبیب از در رنجور خویش دست عنایت نهاد بر سر مهجور خویش بار دگر آن حبیب رفت بر آن غریب تا جگر او کشید شربت موفور خویش شربت او چون ربود گشت فنا از وجود ساقی وحدت بماند ناظر و منظور خویش نوش ورا نیش نیست ور بودش راضیم نیست عسل خواره را چاره ز زنبور خویش این شب هجران دراز با تو بگویم چراست فتنه شد آن آفتاب بر رخ مستور خویش غفلت هر دلبری از رخ خود رحمتست ور نه ببستی نقاب بر رخ مشهور خویش عاشق حسن خودی لیک تو پنهان ز خود خلعت وصلت بپوش بر تن این عور خویش شکر که خورشید عشق رفت به برج حمل در دل و جان ها فکند پرورش نور خویش شکر که موسی برست از همه فرعونیان باز به میقات وصل آمد بر طور خویش عیسی جان دررسید بر سر عازر دمید عازر از افسون او حشر شد از گور خویش باز سلیمان رسید دیو و پری جمع شد بر همه شان عرضه کرد خاتم و منشور خویش ساقی اگر بایدت تا کنم این را تمام باده گویا بنه بر لب مخمور خویش,1271,0
537,232,0,3134,باید حقوق دیگران را رعایت کنیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
538,233,13,1719,باید بخشنده باشیم,روز شادی است بیا تا همگان یار شویم دست با هم بدهیم و بر دلدار شویم چون در او دنگ شویم و همه یک رنگ شویم همچنین رقص کنان جانب بازار شویم روز آن است که خوبان همه در رقص آیند ما ببندیم دکان ها همه بی کار شویم روز آن است که تشریف بپوشد جان ها ما به مهمان خدا بر سر اسرار شویم روز آن است که در باغ بتان خیمه زنند ما به نظاره ایشان سوی گلزار شویم,1647,0
539,234,28,5442,باید شکرگزار باشیم,و قال ع الخلاف یهدم الرای‌ ,215,0
540,235,0,3410,باید حقوق دیگران را رعایت کنیم,Be careful about reading health books. Some fine day you'll die of a misprint,,0
541,236,9,1648,باید قدردان دارایی‌های خودمان باشیم,از اصل چو حورزاد باشیم شاید که همیشه شاد باشیم ما داد طرب دهیم تا ما در عشق امیرداد باشیم چون عشق بنا نهاد ما را دانی که نکونهاد باشیم در عشق توام گشاد دیده چون عشق تو باگشاد باشیم ما را چو مراد بی مرادی است پس ما همه بر مراد باشیم چون بنده بندگان عشقیم کیخسرو و کیقباد باشیم چون یوسف آن عزیز مصریم هر چند که در مزاد باشیم بر چهره یوسفی حجابی است اندر پس پرده راد باشیم خود باد حجاب را رباید ما منتظران باد باشیم ما دل به صلاح دین سپردیم تا در دل او به یاد باشیم,1551,0
542,237,45,3182,باید به پدر و مادر احترام گذاشت,چو در هنر پسر امتیاز خویش نه‌ای بزرگ بودن جد و پدر چه خواهد کرد,,0
543,238,30,3053,نباید مغرور باشیم,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0
544,239,21,3040,آخرت را بر دنیا باید ترجیح داد,غافل مشو که عمر تو بر باد میرود بر رخش عمر هر نفسی تازیانه‌ایست,,0
545,240,31,618,باید خطاهای دیگران را ببخشیم,از سینه پاک کردم افکار فلسفی را در دیده جای کردم اشکال یوسفی را نادر جمال باید کاندر زبان نیاید تا سجده راست آید مر آدم صفی را طوری چگونه طوری نوری چگونه نوری هر لحظه نور بخشد صد شمع منطفی را خورشید چون برآید هر ذره رو نماید نوری دگر بباید ذرات مختفی را اصل وجودها او دریای جودها او چون صید می کند او اشیائ منتفی را این جا کسیست پنهان خود را مگیر تنها بس تیز گوش دارد مگشا به بد زبان را,187,0
546,241,27,4833,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,My rapier wit hides my inner pain,,0
547,242,11,130,باید به یتیمان کمک کرد,بیا که ترک فلک خوان روزه غارت کرد هلال عید به دور قدح اشارت کرد ثواب روزه و حج قبول آن کس برد که خاک میکده عشق را زیارت کرد مقام اصلی ما گوشه خرابات است خداش خیر دهاد آن که این عمارت کرد بهای باده چون لعل چیست جوهر عقل بیا که سود کسی برد کاین تجارت کرد نماز در خم آن ابروان محرابی کسی کند که به خون جگر طهارت کرد فغان که نرگس جماش شیخ شهر امروز نظر به دردکشان از سر حقارت کرد به روی یار نظر کن ز دیده منت دار که کار دیده نظر از سر بصارت کرد حدیث عشق ز حافظ شنو نه از واعظ اگر چه صنعت بسیار در عبارت کرد,غزل    ۱۳۱,0
548,243,31,3071,باید خطاهای دیگران را ببخشیم,موی سپید را فلکم رایگان نداد این رشته را به نقد جوانی خریده‌ام,,0
549,244,26,308,انسان نباید فخر فروشی داشته باشد.,عشقبازی و جوانی و شراب لعل فام مجلس انس و حریف همدم و شرب مدام ساقی شکردهان و مطرب شیرین سخن همنشینی نیک کردار و ندیمی نیک نام شاهدی از لطف و پاکی رشک آب زندگی دلبری در حسن و خوبی غیرت ماه تمام بزمگاهی دل نشان چون قصر فردوس برین گلشنی پیرامنش چون روضه دارالسلام صف نشینان نیکخواه و پیشکاران باادب دوستداران صاحب اسرار و حریفان دوستکام باده گلرنگ تلخ تیز خوش خوار سبک نقلش از لعل نگار و نقلش از یاقوت خام غمزه ساقی به یغمای خرد آهخته تیغ زلف جانان از برای صید دل گسترده دام نکته دانی بذله گو چون حافظ شیرین سخن بخشش آموزی جهان افروز چون حاجی قوام هر که این عشرت نخواهد خوشدلی بر وی تباه وان که این مجلس نجوید زندگی بر وی حرام,غزل    ۳۰۹,0
550,245,42,4374,باید سختی‌ها را تحمل کرد,Dogs never bite me. Just humans,,0
551,246,9,4733,باید قدردان دارایی‌های خودمان باشیم,Don't let the bastards grind you down,,0
552,247,24,1648,باید در برابر مشکلات استقامت داشته باشیم,از اصل چو حورزاد باشیم شاید که همیشه شاد باشیم ما داد طرب دهیم تا ما در عشق امیرداد باشیم چون عشق بنا نهاد ما را دانی که نکونهاد باشیم در عشق توام گشاد دیده چون عشق تو باگشاد باشیم ما را چو مراد بی مرادی است پس ما همه بر مراد باشیم چون بنده بندگان عشقیم کیخسرو و کیقباد باشیم چون یوسف آن عزیز مصریم هر چند که در مزاد باشیم بر چهره یوسفی حجابی است اندر پس پرده راد باشیم خود باد حجاب را رباید ما منتظران باد باشیم ما دل به صلاح دین سپردیم تا در دل او به یاد باشیم,1551,0
553,248,43,3807,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,"When a man gives his opinion, he's a man. When a woman gives her opinion, she's a bitch",,0
554,249,22,5442,میزان موفقیت به اندازه میزان رنج و تلاش است,و قال ع الخلاف یهدم الرای‌ ,215,0
555,250,2,5401,ما باید از غیبت کردن پرهیز کنیم,و قال ع کم من اکله منعت اکلات ,171,0
556,251,48,5088,باید از منافق دوری کنیم,Sometimes you lose a battle. But mischief always wins the wa,,0
557,252,47,4633,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,"Give her hell from us, Peeves",,0
558,253,40,3134,باید سعی کنیم نیکو عمل کنیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
559,254,33,1205,نباید در خوردن زیاده‌روی کرد,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,0
560,255,39,5411,باید وفای به عهد داشته باشیم,و قال ع ثمره التفریط الندامه و ثمره الحزم السلامه ,181,0
561,256,19,2234,باید اهل یادگیری و دانش باشیم,ای دو چشمت جاودان را نکته ها آموخته جان ها را شیوه های جان فزا آموخته هر چه در عالم دری بسته ست مفتاحش تویی عشق شاگرد تو است و درگشا آموخته از برای صوفیان صاف بزم آراسته وانگهانی صوفیان را الصلا آموخته وز میان صوفیان آن صوفی محبوب را سر معشوقی مطلق در خلائ آموخته و آن دگر را ز امتحان اندر فراق انداخته سر سر عاشقانش در بلا آموخته عشق را نیمی نیاز و نیم دیگر بی نیاز این اجابت یافته و آن خود دعا آموخته پیش آب لطف او بین آتشی زانو زده همچو افلاطون حکمت صد دوا آموخته با دعا و با اجابت نقب کرده نیم شب سوی عیاران رند و صد دغا آموخته پرجفایانی که ایشان با همه کافردلی مر وفا را گوش مالیده وفا آموخته زخم و آتش های پنهانی است اندر چشمشان کآهنان را همچو آیینه صفا آموخته جمله ایشان بندگان شمس تبریزی شده در تجلی های او نور لقا آموخته,2362,0
562,257,47,5299,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,و قال ع لا غنی کالعقل و لا فقر کالجهل و لا میراث کالادب و لا ظهیر کالمشاوره ,54,0
563,258,2,3851,ما باید از غیبت کردن پرهیز کنیم,"Wow,"" Thalia muttered. ""Apollo is hot."" ""He's the sun god,"" I said.""That's not what I meant",,0
564,259,0,1514,باید حقوق دیگران را رعایت کنیم,آمد بهار ای دوستان منزل سوی بستان کنیم گرد غریبان چمن خیزید تا جولان کنیم امروز چون زنبورها پران شویم از گل به گل تا در عسل خانه جهان شش گوشه آبادان کنیم آمد رسولی از چمن کاین طبل را پنهان مزن ما طبل خانه عشق را از نعره ها ویران کنیم بشنو سماع آسمان خیزید ای دیوانگان جانم فدای عاشقان امروز جان افشان کنیم زنجیرها را بردریم ما هر یکی آهنگریم آهن گزان چون کلبتین آهنگ آتشدان کنیم چون کوره آهنگران در آتش دل می دمیم کآهن دلان را زین نفس مستعمل فرمان کنیم آتش در این عالم زنیم وین چرخ را برهم زنیم وین عقل پابرجای را چون خویش سرگردان کنیم کوبیم ما بی پا و سر گه پای میدان گاه سر ما کی به فرمان خودیم تا این کنیم و آن کنیم نی نی چو چوگانیم ما در دست شه گردان شده تا صد هزاران گوی را در پای شه غلطان کنیم خامش کنیم و خامشی هم مایه دیوانگیست این عقل باشد کآتشی در پنبه پنهان کنیم,1370,0
565,260,1,2924,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
566,261,8,5442,باید قبل از سخن گفتن فکر کرد.,و قال ع الخلاف یهدم الرای‌ ,215,0
567,262,3,61,باید خاک وطن را دوست داشت,مرحبا ای پیک مشتاقان بده پیغام دوست تا کنم جان از سر رغبت فدای نام دوست واله و شیداست دایم همچو بلبل در قفس طوطی طبعم ز عشق شکر و بادام دوست زلف او دام است و خالش دانه آن دام و من بر امید دانه‌ای افتاده‌ام در دام دوست سر ز مستی برنگیرد تا به صبح روز حشر هر که چون من در ازل یک جرعه خورد از جام دوست بس نگویم شمه‌ای از شرح شوق خود از آنک دردسر باشد نمودن بیش از این ابرام دوست گر دهد دستم کشم در دیده همچون توتیا خاک راهی کان مشرف گردد از اقدام دوست میل من سوی وصال و قصد او سوی فراق ترک کام خود گرفتم تا برآید کام دوست حافظ اندر درد او می‌سوز و بی‌درمان بساز زان که درمانی ندارد درد بی‌آرام دوست,غزل    ۶۲,0
568,263,21,3840,آخرت را بر دنیا باید ترجیح داد,No medicine cures what happiness cannot,,0
569,264,26,485,انسان نباید فخر فروشی داشته باشد.,بلبل ز شاخ سرو به گلبانگ پهلوی می‌خواند دوش درس مقامات معنوی یعنی بیا که آتش موسی نمود گل تا از درخت نکته توحید بشنوی مرغان باغ قافیه سنجند و بذله گوی تا خواجه می خورد به غزل‌های پهلوی جمشید جز حکایت جام از جهان نبرد زنهار دل مبند بر اسباب دنیوی این قصه عجب شنو از بخت واژگون ما را بکشت یار به انفاس عیسوی خوش وقت بوریا و گدایی و خواب امن کاین عیش نیست درخور اورنگ خسروی چشمت به غمزه خانه مردم خراب کرد مخموریت مباد که خوش مست می‌روی دهقان سالخورده چه خوش گفت با پسر کای نور چشم من بجز از کشته ندروی ساقی مگر وظیفه حافظ زیاده داد کشفته گشت طره دستار مولوی,غزل    ۴۸۶,0
570,265,27,2956,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,آسایش تن، غافلم از یاد خدا کرد همواری این راه مرا سر به هوا کرد,,0
571,266,36,3067,باید اهل یاری کردن یکدیگر بود,دل که رنجید از کسی خرسند کردن مشکل است شیشه بشکسته را پیوند کردن مشکل است,,0
572,267,12,3168,انسان واقعی در برابر ظلم سکوت نمی‌کند,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0
573,268,16,5513,نباید از دیگران درخواست های متعدد داشت,و قال ع ما اکثر العبر و اقل الاعتبار ,297,0
574,269,28,3065,باید شکرگزار باشیم,افتادگی بیاموز اگر طالب فیضی هرگز نخورد زمینی که بلند است,,0
575,270,14,5603,باید حق‌جو وعدالت‌پیشه باشیم,و قال ع نعم الطیب المسک خفیف محمله عطر ریحه ,397,0
576,271,16,3118,نباید از دیگران درخواست های متعدد داشت,از جمله رفتگان این راه دراز باز آمده کیست تا به ما گوید راز,,0
577,272,32,2857,باید کم گویی کرد,یا مالک دمه الزمان یا فاتح جنه الامعانی لا هوتک موضح المصادر ناسوتک سلم الامانی من رام لقاک فی جهات ردوه بفول لن ترانی کم اتلفنی بلن حبیبی لما اتلفنی بلن اتانی کم رد علی بات وصل کم عنه رجعت قد دعانی کم عانق روحه و روحی کم جالسنی بلا مکان کم البسنی ببرد تیه کم اطعمنی و کم سقانی کم اسکرنی بکاس حب بین الحرفائ و المغانی یا قلب کفاک لا تطول بالله علیک یا لسانی,3214,0
578,273,4,1205,نباید براساس ظاهر افراد را قضاوت کرد,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,0
579,274,9,3134,باید قدردان دارایی‌های خودمان باشیم,بلا ندیده دعا را شروع باید کرد علاج واقعه پیش از وقوع باید کرد,,0
580,275,39,3160,باید وفای به عهد داشته باشیم,جزای حسن عمل بین که روزگار هنوز خراب میکند بارگاه کسری را,,0
581,276,25,2880,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,به صد سال یک دوست آید به دست به یک روز توان کرد دشمن به شصت,,0
582,277,41,3069,صبر یکی از صفات خردمندان است,قصه کوته طاقت محنت ندارم بیش از این رخصتم ده گر نخواهی داد چیز دیگر,,0
583,278,6,3172,تفاوت قائل شدن بین انسان‌ها درست است,چاره مرگ است اگر کار به ناکس افتد مشکل این است که کارم به کسی افتاده است,,0
584,279,5,2985,باید تجارب خود را به افراد دیگر منتقل کنیم,موی سپید را فلکم رایگان نداد این رشته را به نقد جوانی خریده‌ام,,0
585,280,17,5299,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,و قال ع لا غنی کالعقل و لا فقر کالجهل و لا میراث کالادب و لا ظهیر کالمشاوره ,54,0
586,281,36,2966,باید اهل یاری کردن یکدیگر بود,خدا باشد به نزد اهل بینش نگهدار نظام آفرینش,,0
587,282,43,2997,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,گرفتم آنکه جهانی به یاد ما بودند دگر چه فایده از یاد می‌رسد ما را,,0
588,283,27,2496,در کار خیر باید شتاب کرد و بدی را به تاخیر انداخت.,تو تا بنشسته ای بر دار فانی نشسته می روی و می نبینی نشسته می روی این نیز نیکو است اگر رویت در این گفتن سوی او است بسی گشتی در این گرداب گردان به سوی جوی رحمت رو بگردان بزن پایی بر این پابند عالم که تا دست از تبرک بر تو مالم تو را زلفی است به از مشک و عنبر تو ده کل را کلاهی ای برادر کله کم جو چو داری جعد فاخر کله بر آسمان انداز آخر چرا دنیا به نکته مستحیله فریبد چون تو زیرک را به حیله به سردی نکته گوید سرد سیلی نداری پای آن خر را شکالی اگر دوران دلیل آرد در آن قال تخلف دیده ای در روی او مال تو را عمری کشید این غول در تیه بکن با غول خود بحثی به توجیه چرا الزام اویی چیست سکته جوابش گو که مقلوب است نکته,2720,0
589,284,33,3851,نباید در خوردن زیاده‌روی کرد,"Wow,"" Thalia muttered. ""Apollo is hot."" ""He's the sun god,"" I said.""That's not what I meant",,0
590,285,31,5381,باید خطاهای دیگران را ببخشیم,و قال ع لکل امر‌ئ عاقبه حلوه او مره ,151,0
591,286,18,4348,نباید اندوهگین شد,"Though she be but little, she is fierce",,0
592,287,34,958,باید به قلب و احساسات توجه کرد,در کوی خرابات مرا عشق کشان کرد آن دلبر عیار مرا دید نشان کرد من در پی آن دلبر عیار برفتم او روی خود آن لحظه ز من باز نهان کرد من در عجب افتادم از آن قطب یگانه کز یک نظرش جمله وجودم همه جان کرد ناگاه یک آهو به دو صد رنگ عیان شد کز تابش حسنش مه و خورشید فغان کرد آن آهوی خوش ناف به تبریز روان گشت بغداد جهان را به بصیرت همدان کرد آن کس که ورا کرد به تقلید سجودی فرخنده و بگزیده و محبوب زمان کرد آن ها که بگفتند که ما کامل و فردیم سرگشته و سودایی و رسوای جهان کرد سلطان عرفناک بدش محرم اسرار تا سر تجلی ازل جمله بیان کرد شمس الحق تبریز چو بگشاد پر عشق جبریل امین را ز پی خویش دوان کرد,643,0
593,288,15,6,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,صوفی بیا که آینه صافیست جام را تا بنگری صفای می لعل فام را راز درون پرده ز رندان مست پرس کاین حال نیست زاهد عالی مقام را عنقا شکار کس نشود دام بازچین کان جا همیشه باد به دست است دام را در بزم دور یک دو قدح درکش و برو یعنی طمع مدار وصال دوام را ای دل شباب رفت و نچیدی گلی ز عیش پیرانه سر مکن هنری ننگ و نام را در عیش نقد کوش که چون آبخور نماند آدم بهشت روضه دارالسلام را ما را بر آستان تو بس حق خدمت است ای خواجه بازبین به ترحم غلام را حافظ مرید جام می است ای صبا برو وز بنده بندگی برسان شیخ جام را,غزل    ۷,0
594,289,9,3218,باید قدردان دارایی‌های خودمان باشیم,در این عالم از هرچه بایستنیست نکوتر ز فرزند شایسته نیست,,0
595,290,40,5216,باید سعی کنیم نیکو عمل کنیم,Dare to live the life you have dreamed for yourself. Go forward and make your dreams come true,,0
596,291,10,5513,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,و قال ع ما اکثر العبر و اقل الاعتبار ,297,0
597,292,38,1784,در انتخاب دوست باید دقت کنیم,اگر زمین و فلک را پر از سلام کنیم وگر سگان تو را فرش سیم خام کنیم وگر همای تو را هر سحر که می آید ز جان و دیده و دل حلقه های دام کنیم وگر هزار دل پاک را به هر سر راه به دست نامه پرخون به تو پیام کنیم وگر چو نقره و زر پاک و خالص از پی تو میان آتش تو منزل و مقام کنیم به ذات پاک منزه که بعد این همه کار به هر طرف نگرانیم تا کدام کنیم قرار عاقبت کار هم بر این افتاد که خویش را همه حیران و خیره نام کنیم و آنگهی که رسد باده های حیرانان ز شیشه خانه دل صد هزار جام کنیم چو سیمبر به صفا تنگمان به بر گیرد فلک که کره تند است ماش رام کنیم چو مغز روح از آن باده ها به جوش آید چهار حد جهان را به تک دو گام کنیم ز شمس تبریز انگشتری چو بستانیم هزار خسرو تمغاج را غلام کنیم,1731,0
598,293,21,1436,آخرت را بر دنیا باید ترجیح داد,باز درآمد طبیب از در رنجور خویش دست عنایت نهاد بر سر مهجور خویش بار دگر آن حبیب رفت بر آن غریب تا جگر او کشید شربت موفور خویش شربت او چون ربود گشت فنا از وجود ساقی وحدت بماند ناظر و منظور خویش نوش ورا نیش نیست ور بودش راضیم نیست عسل خواره را چاره ز زنبور خویش این شب هجران دراز با تو بگویم چراست فتنه شد آن آفتاب بر رخ مستور خویش غفلت هر دلبری از رخ خود رحمتست ور نه ببستی نقاب بر رخ مشهور خویش عاشق حسن خودی لیک تو پنهان ز خود خلعت وصلت بپوش بر تن این عور خویش شکر که خورشید عشق رفت به برج حمل در دل و جان ها فکند پرورش نور خویش شکر که موسی برست از همه فرعونیان باز به میقات وصل آمد بر طور خویش عیسی جان دررسید بر سر عازر دمید عازر از افسون او حشر شد از گور خویش باز سلیمان رسید دیو و پری جمع شد بر همه شان عرضه کرد خاتم و منشور خویش ساقی اگر بایدت تا کنم این را تمام باده گویا بنه بر لب مخمور خویش,1271,0
599,294,26,3032,انسان نباید فخر فروشی داشته باشد.,آنجا که جهل مایه تمکین و سروریست باید به روز مردم دانا گریستن,,0
600,295,7,2972,ثروت چیز خوبی است,این نمکدان خدا جنس عجیبی دارد هر چقدر می‌شکنیم باز نمک‌ها دارد,,0
601,296,40,3103,باید سعی کنیم نیکو عمل کنیم,اگر چو شیر سرا پای خود پنجه کنم مروتم نگذارد که مور رنجه کنم,,0
602,297,18,4374,نباید اندوهگین شد,Dogs never bite me. Just humans,,0
603,298,19,3998,باید اهل یادگیری و دانش باشیم,"I loved her against reason, against promise, against peace, against hope, against happiness, against all discouragement that could be",,0
604,299,14,1648,باید حق‌جو وعدالت‌پیشه باشیم,از اصل چو حورزاد باشیم شاید که همیشه شاد باشیم ما داد طرب دهیم تا ما در عشق امیرداد باشیم چون عشق بنا نهاد ما را دانی که نکونهاد باشیم در عشق توام گشاد دیده چون عشق تو باگشاد باشیم ما را چو مراد بی مرادی است پس ما همه بر مراد باشیم چون بنده بندگان عشقیم کیخسرو و کیقباد باشیم چون یوسف آن عزیز مصریم هر چند که در مزاد باشیم بر چهره یوسفی حجابی است اندر پس پرده راد باشیم خود باد حجاب را رباید ما منتظران باد باشیم ما دل به صلاح دین سپردیم تا در دل او به یاد باشیم,1551,0
605,300,17,2927,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,من از روییدن خار سر دیوار فهمیدم که ناکس کس نمی گردد از این بالانشینیها,,0
606,301,22,2924,میزان موفقیت به اندازه میزان رنج و تلاش است,تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,,0
607,302,17,5055,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,The course of true love never did run smooth,,0
608,303,46,4565,نباید عیب دیگران را بر ملا کنیم,Quotation is a serviceable substitute for wit,,0
609,304,35,3028,مردم را باید از کارهای بد باز داشت,با بدان کم نشین که صحبت بد گرچه پاکی تو را پلید کند,,0
610,305,12,351,انسان واقعی در برابر ظلم سکوت نمی‌کند,روزگاری شد که در میخانه خدمت می‌کنم در لباس فقر کار اهل دولت می‌کنم تا کی اندر دام وصل آرم تذروی خوش خرام در کمینم و انتظار وقت فرصت می‌کنم واعظ ما بوی حق نشنید بشنو کاین سخن در حضورش نیز می‌گویم نه غیبت می‌کنم با صبا افتان و خیزان می‌روم تا کوی دوست و از رفیقان ره استمداد همت می‌کنم خاک کویت زحمت ما برنتابد بیش از این لطف‌ها کردی بتا تخفیف زحمت می‌کنم زلف دلبر دام راه و غمزه‌اش تیر بلاست یاد دار ای دل که چندینت نصیحت می‌کنم دیده بدبین بپوشان ای کریم عیب پوش زین دلیری‌ها که من در کنج خلوت می‌کنم حافظم در مجلسی دردی کشم در محفلی بنگر این شوخی که چون با خلق صنعت می‌کنم,غزل    ۳۵۲,0
