,index,input_id,output_id,input_text,output_text,chapter,tag
806,657,15,3712,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,The unexamined life is not worth living,,0
807,333,41,3939,صبر یکی از صفات خردمندان است,A brave man acknowledges the strength of others,,0
808,671,17,273,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,به دور لاله قدح گیر و بی‌ریا می‌باش به بوی گل نفسی همدم صبا می‌باش نگویمت که همه ساله می پرستی کن سه ماه می خور و نه ماه پارسا می‌باش چو پیر سالک عشقت به می حواله کند بنوش و منتظر رحمت خدا می‌باش گرت هواست که چون جم به سر غیب رسی بیا و همدم جام جهان نما می‌باش چو غنچه گر چه فروبستگیست کار جهان تو همچو باد بهاری گره گشا می‌باش وفا مجوی ز کس ور سخن نمی‌شنوی به هرزه طالب سیمرغ و کیمیا می‌باش مرید طاعت بیگانگان مشو حافظ ولی معاشر رندان پارسا می‌باش,غزل    ۲۷۴,0
809,632,13,1919,باید بخشنده باشیم,ای دوست عتاب را رها کن تدبیر دوای درد ما کن ای دوست جدا مشو تو از ما ما را ز بلا و غم جدا کن اندیشه چو دزد در دل افتاد مستم کن و دزد را فنا کن شادی ز میان غم برانگیز در عالم بی وفا وفا کن,1928,0
810,166,8,1979,باید قبل از سخن گفتن فکر کرد.,راز چون با من نگوید یار من بند گردد پیش او گفتار من عذر می گوید که یعنی خامشم با تو می گوید دل هشیار من با کسی دیگر زبان گردد همه سر خود می گوید و اسرار من در گمان افتد دلم زین واقعه این دل ترسان بدپندار من گر بگوید ور نگوید راز من دل ندارد صبر از دلدار من,2014,0
811,413,21,3153,آخرت را بر دنیا باید ترجیح داد,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0
812,849,34,5771,باید به قلب و احساسات توجه کرد,و قال ع القلب مصحف البصر ,,0
813,49,49,5592,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,و قال ع من طلب شیئا ناله او بعضه ,386,0
814,650,15,43,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,کنون که بر کف گل جام باده صاف است به صد هزار زبان بلبلش در اوصاف است بخواه دفتر اشعار و راه صحرا گیر چه وقت مدرسه و بحث کشف کشاف است فقیه مدرسه دی مست بود و فتوی داد که می حرام ولی به ز مال اوقاف است به درد و صاف تو را حکم نیست خوش درکش که هر چه ساقی ما کرد عین الطاف است ببر ز خلق و چو عنقا قیاس کار بگیر که صیت گوشه نشینان ز قاف تا قاف است حدیث مدعیان و خیال همکاران همان حکایت زردوز و بوریاباف است خموش حافظ و این نکته‌های چون زر سرخ نگاه دار که قلاب شهر صراف است,غزل    ۴۴,0
815,880,38,60,در انتخاب دوست باید دقت کنیم,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
816,260,5,4695,باید تجارب خود را به افراد دیگر منتقل کنیم,Be thankful for everything that happens in your life; it s all an experience,,0
817,730,23,60,باید فرزندان خود را به خوبی تربیت کنیم,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
818,75,12,69,انسان واقعی در برابر ظلم سکوت نمی‌کند,مردم دیده ما جز به رخت ناظر نیست دل سرگشته ما غیر تو را ذاکر نیست اشکم احرام طواف حرمت می‌بندد گر چه از خون دل ریش دمی طاهر نیست بسته دام و قفس باد چو مرغ وحشی طایر سدره اگر در طلبت طایر نیست عاشق مفلس اگر قلب دلش کرد نثار مکنش عیب که بر نقد روان قادر نیست عاقبت دست بدان سرو بلندش برسد هر که را در طلبت همت او قاصر نیست از روان بخشی عیسی نزنم دم هرگز زان که در روح فزایی چو لبت ماهر نیست من که در آتش سودای تو آهی نزنم کی توان گفت که بر داغ دلم صابر نیست روز اول که سر زلف تو دیدم گفتم که پریشانی این سلسله را آخر نیست سر پیوند تو تنها نه دل حافظ راست کیست آن کش سر پیوند تو در خاطر نیست,غزل    ۷۰,0
819,630,13,302,باید بخشنده باشیم,شممت روح وداد و شمت برق وصال بیا که بوی تو را میرم ای نسیم شمال احادیا بجمال الحبیب قف و انزل که نیست صبر جمیلم ز اشتیاق جمال حکایت شب هجران فروگذاشته به به شکر آن که برافکند پرده روز وصال بیا که پرده گلریز هفت خانه چشم کشیده‌ایم به تحریر کارگاه خیال چو یار بر سر صلح است و عذر می‌طلبد توان گذشت ز جور رقیب در همه حال بجز خیال دهان تو نیست در دل تنگ که کس مباد چو من در پی خیال محال قتیل عشق تو شد حافظ غریب ولی به خاک ما گذری کن که خون مات حلال,غزل    ۳۰۳,0
820,492,47,3112,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,با هنر باش و هر چه خواهی کن نه بزرگی به مادر و پدر است,,0
821,795,29,3120,باید به زیر دستان احترام گذاشت,بنازم به بزم محبت که آنجا گدایی به شاهی مقابل نشیند,,0
822,301,25,3972,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,Some cause happiness wherever they go; others whenever they go,,0
823,659,15,5568,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,و قال ع لا خیر فی الصمت عن الحکم کما انه لا خیر فی القول بالجهل ,354,0
824,871,37,292,باید در هنگام پیمان بستن دقت کنیم,بامدادان که ز خلوتگه کاخ ابداع شمع خاور فکند بر همه اطراف شعاع برکشد آینه از جیب افق چرخ و در آن بنماید رخ گیتی به هزاران انواع در زوایای طربخانه جمشید فلک ارغنون ساز کند زهره به آهنگ سماع چنگ در غلغله آید که کجا شد منکر جام در قهقهه آید که کجا شد مناع وضع دوران بنگر ساغر عشرت برگیر که به هر حالتی این است بهین اوضاع طره شاهد دنیی همه بند است و فریب عارفان بر سر این رشته نجویند نزاع عمر خسرو طلب ار نفع جهان می‌خواهی که وجودیست عطابخش کریم نفاع مظهر لطف ازل روشنی چشم امل جامع علم و عمل جان جهان شاه شجاع,غزل    ۲۹۳,0
825,236,43,1913,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,ما شادتریم یا تو ای جان ما صافتریم یا دل کان در عشق خودیم جمله بی دل در روی خودیم مست و حیران ما مستتریم یا پیاله ما پاکتریم یا دل و جان در ما نگرید و در رخ عشق ما خواجه عجبتریم یا آن ایمان عشق است و کفر ماییم در کفر نگه کن و در ایمان ایمان با کفر شد هم آواز از یک پرده زنند الحان دانا چو نداند این سخن را پس کی رسد این سخن به نادان,1922,0
826,498,49,3141,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,جان رفت و ما به آرزوی دل نمی‌رسیم هرچند می‎رویم به منزل نمی‌رسیم,,0
827,116,33,377,نباید در خوردن زیاده‌روی کرد,ما نگوییم بد و میل به ناحق نکنیم جامه کس سیه و دلق خود ازرق نکنیم عیب درویش و توانگر به کم و بیش بد است کار بد مصلحت آن است که مطلق نکنیم رقم مغلطه بر دفتر دانش نزنیم سر حق بر ورق شعبده ملحق نکنیم شاه اگر جرعه رندان نه به حرمت نوشد التفاتش به می صاف مروق نکنیم خوش برانیم جهان در نظر راهروان فکر اسب سیه و زین مغرق نکنیم آسمان کشتی ارباب هنر می‌شکند تکیه آن به که بر این بحر معلق نکنیم گر بدی گفت حسودی و رفیقی رنجید گو تو خوش باش که ما گوش به احمق نکنیم حافظ ار خصم خطا گفت نگیریم بر او ور به حق گفت جدل با سخن حق نکنیم,غزل    ۳۷۸,0
828,912,41,1412,صبر یکی از صفات خردمندان است,آن مطرب ما خوشست و چنگش دیوانه شود دل از ترنگش چون چنگ زند یکی تو بنگر کز لطف چگونه گشت رنگش گر تنگ آیی ز زندگانی برجه به کنار گیر تنگش,1240,0
829,369,6,2985,تفاوت قائل شدن بین انسان‌ها درست است,شباهت تو و من هر چه بود ثابت کرد که فصل مشترک عشق و عقل، تنهایی‌ست,,0
830,450,33,3049,نباید در خوردن زیاده‌روی کرد,آدمی باید که بی‌حالی نباشد هیچگاه گر لب خندان نباشد چشم گریان هم خوش است,,0
831,674,17,2921,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,دل که رنجید از کسی خرسند کردن مشکل است شیشه بشکسته را پیوند کردن مشکل است,,0
832,764,26,2960,انسان نباید فخر فروشی داشته باشد.,گر جام خالیت بدهد پیر می فروش بستان و دم مزن که تهی از اشاره نیست,,0
833,207,28,1177,باید شکرگزار باشیم,سپاس و شکر خدا را که بندها بگشاد میان به شکر چو بستیم بند ما بگشاد به جان رسید فلک از دعا و ناله من فلک دهان خود اندر ره دعا بگشاد ز بس که سینه ما سوخت در وفا جستن ز شرم ما عرق از صورت وفا بگشاد ادیم روی سهیلیم هر کجا بنمود غلام چشمه عشقیم هر کجا بگشاد پس دریچه دل صد در نهانی بود که بسته بود خدا بنده خدا بگشاد در این سرا که دو قندیل ماه و خورشیدست خدا ز جانب دل روزن سرا بگشاد الست گفت حق و جان ها بلی گفتند برای صدق بلی حق ره بلا بگشاد,930,0
834,43,43,5415,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,و قال ع ما کذبت و لا کذبت و لا ضللت و لا ضل بی‌ ,185,0
835,559,5,5538,باید تجارب خود را به افراد دیگر منتقل کنیم,و قال ع لکل مقبل ادبار و ما ادبر کان لم یکن ,323,0
836,815,31,3082,باید خطاهای دیگران را ببخشیم,از طلا گشتن پشیمان گشته ایم مرحمت فرموده ما را مس کنید,,0
837,611,11,470,باید به یتیمان کمک کرد,ز دلبرم که رساند نوازش قلمی کجاست پیک صبا گر همی‌کند کرمی قیاس کردم و تدبیر عقل در ره عشق چو شبنمی است که بر بحر می‌کشد رقمی بیا که خرقه من گر چه رهن میکده‌هاست ز مال وقف نبینی به نام من درمی حدیث چون و چرا درد سر دهد ای دل پیاله گیر و بیاسا ز عمر خویش دمی طبیب راه نشین درد عشق نشناسد برو به دست کن ای مرده دل مسیح دمی دلم گرفت ز سالوس و طبل زیر گلیم به آن که بر در میخانه برکشم علمی بیا که وقت شناسان دو کون بفروشند به یک پیاله می صاف و صحبت صنمی دوام عیش و تنعم نه شیوه عشق است اگر معاشر مایی بنوش نیش غمی نمی‌کنم گله‌ای لیک ابر رحمت دوست به کشته زار جگرتشنگان نداد نمی چرا به یک نی قندش نمی‌خرند آن کس که کرد صد شکرافشانی از نی قلمی سزای قدر تو شاها به دست حافظ نیست جز از دعای شبی و نیاز صبحدمی,غزل    ۴۷۱,0
838,414,21,3181,آخرت را بر دنیا باید ترجیح داد,حاصل زندگی جز این نبود که بمیرد کسی برای کسی,,0
839,102,26,125,انسان نباید فخر فروشی داشته باشد.,جان بی جمال جانان میل جهان ندارد هر کس که این ندارد حقا که آن ندارد با هیچ کس نشانی زان دلستان ندیدم یا من خبر ندارم یا او نشان ندارد هر شبنمی در این ره صد بحر آتشین است دردا که این معما شرح و بیان ندارد سرمنزل فراغت نتوان ز دست دادن ای ساروان فروکش کاین ره کران ندارد چنگ خمیده قامت می‌خواندت به عشرت بشنو که پند پیران هیچت زیان ندارد ای دل طریق رندی از محتسب بیاموز مست است و در حق او کس این گمان ندارد احوال گنج قارون کایام داد بر باد در گوش دل فروخوان تا زر نهان ندارد گر خود رقیب شمع است اسرار از او بپوشان کان شوخ سربریده بند زبان ندارد کس در جهان ندارد یک بنده همچو حافظ زیرا که چون تو شاهی کس در جهان ندارد,غزل    ۱۲۶,0
840,828,32,3997,باید کم گویی کرد,To define is to limit,,0
841,68,9,336,باید قدردان دارایی‌های خودمان باشیم,چرا نه در پی عزم دیار خود باشم چرا نه خاک سر کوی یار خود باشم غم غریبی و غربت چو بر نمی‌تابم به شهر خود روم و شهریار خود باشم ز محرمان سراپرده وصال شوم ز بندگان خداوندگار خود باشم چو کار عمر نه پیداست باری آن اولی که روز واقعه پیش نگار خود باشم ز دست بخت گران خواب و کار بی‌سامان گرم بود گله‌ای رازدار خود باشم همیشه پیشه من عاشقی و رندی بود دگر بکوشم و مشغول کار خود باشم بود که لطف ازل رهنمون شود حافظ وگرنه تا به ابد شرمسار خود باشم,غزل    ۳۳۷,0
842,345,47,4968,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,Those who cannot change their minds cannot change anything,,0
843,365,5,2893,باید تجارب خود را به افراد دیگر منتقل کنیم,بیا تا قدر یکدیگر بدانیم که تا ناگه ز یکدیگر نمانیم,,0
844,797,29,4445,باید به زیر دستان احترام گذاشت,"And he took her in his arms and kissed her under the sunlit sky, and he cared not that they stood high upon the walls in the sight of many",,0
845,975,47,3114,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,بجز بنای محبت که دائم آباد است خراب می‌کند ایام هر بنایی را,,0
846,28,28,5432,باید شکرگزار باشیم,و قال ع لا یزهدنک فی المعروف من لا یشکره لک فقد یشکرک علیه من لا یستمتع بشی‌ء منه و قد تدرک من شکر الشاکر اکثر مما اضاع الکافرو الله یحب المحسنین ,204,0
847,920,42,60,باید سختی‌ها را تحمل کرد,صبا اگر گذری افتدت به کشور دوست بیار نفحه‌ای از گیسوی معنبر دوست به جان او که به شکرانه جان برافشانم اگر به سوی من آری پیامی از بر دوست و گر چنان که در آن حضرتت نباشد بار برای دیده بیاور غباری از در دوست من گدا و تمنای وصل او هیهات مگر به خواب ببینم خیال منظر دوست دل صنوبریم همچو بید لرزان است ز حسرت قد و بالای چون صنوبر دوست اگر چه دوست به چیزی نمی‌خرد ما را به عالمی نفروشیم مویی از سر دوست چه باشد ار شود از بند غم دلش آزاد چو هست حافظ مسکین غلام و چاکر دوست,غزل    ۶۱,0
848,977,47,3446,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,"Everyone thinks of changing the world, but no one thinks of changing himself",,0
849,991,49,157,لزوما رسیدن به چیزی که آرزو داریم به نفع ما نیست,من و انکار شراب این چه حکایت باشد غالبا این قدرم عقل و کفایت باشد تا به غایت ره میخانه نمی‌دانستم ور نه مستوری ما تا به چه غایت باشد زاهد و عجب و نماز و من و مستی و نیاز تا تو را خود ز میان با که عنایت باشد زاهد ار راه به رندی نبرد معذور است عشق کاریست که موقوف هدایت باشد من که شب‌ها ره تقوا زده‌ام با دف و چنگ این زمان سر به ره آرم چه حکایت باشد بنده پیر مغانم که ز جهلم برهاند پیر ما هر چه کند عین عنایت باشد دوش از این غصه نخفتم که رفیقی می‌گفت حافظ ار مست بود جای شکایت باشد,غزل    ۱۵۸,0
850,625,12,3120,انسان واقعی در برابر ظلم سکوت نمی‌کند,بنازم به بزم محبت که آنجا گدایی به شاهی مقابل نشیند,,0
851,700,20,302,باید مهربان بود,شممت روح وداد و شمت برق وصال بیا که بوی تو را میرم ای نسیم شمال احادیا بجمال الحبیب قف و انزل که نیست صبر جمیلم ز اشتیاق جمال حکایت شب هجران فروگذاشته به به شکر آن که برافکند پرده روز وصال بیا که پرده گلریز هفت خانه چشم کشیده‌ایم به تحریر کارگاه خیال چو یار بر سر صلح است و عذر می‌طلبد توان گذشت ز جور رقیب در همه حال بجز خیال دهان تو نیست در دل تنگ که کس مباد چو من در پی خیال محال قتیل عشق تو شد حافظ غریب ولی به خاک ما گذری کن که خون مات حلال,غزل    ۳۰۳,0
852,222,36,1719,باید اهل یاری کردن یکدیگر بود,روز شادی است بیا تا همگان یار شویم دست با هم بدهیم و بر دلدار شویم چون در او دنگ شویم و همه یک رنگ شویم همچنین رقص کنان جانب بازار شویم روز آن است که خوبان همه در رقص آیند ما ببندیم دکان ها همه بی کار شویم روز آن است که تشریف بپوشد جان ها ما به مهمان خدا بر سر اسرار شویم روز آن است که در باغ بتان خیمه زنند ما به نظاره ایشان سوی گلزار شویم,1647,0
853,985,48,3118,باید از منافق دوری کنیم,بس که می‌ترسم از جداییها می‌گریزم از آشناییها,,0
854,247,48,1205,باید از منافق دوری کنیم,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,0
855,597,9,3268,باید قدردان دارایی‌های خودمان باشیم,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends",,0
856,804,30,3089,نباید مغرور باشیم,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0
857,449,33,3055,نباید در خوردن زیاده‌روی کرد,گفتار زیاد نه از نغزیست ولوله طبل ز بی‌مغزیست,,0
858,216,33,1699,نباید در خوردن زیاده‌روی کرد,به خدا کز غم عشقت نگریزم نگریزم وگر از من طلبی جان نستیزم نستیزم قدحی دارم بر کف به خدا تا تو نیایی هله تا روز قیامت نه بنوشم نه بریزم سحرم روی چو ماهت شب من زلف سیاهت به خدا بی رخ و زلفت نه بخسبم نه بخیزم ز جلال تو جلیلم ز دلال تو دلیلم که من از نسل خلیلم که در این آتش تیزم بده آن آب ز کوزه که نه عشقی است دوروزه چو نماز است و چو روزه غم تو واجب و ملزم به خدا شاخ درختی که ندارد ز تو بختی اگرش آب دهد یم شود او کنده هیزم بپر ای دل سوی بالا به پر و قوت مولا که در آن صدر معلا چو تویی نیست ملازم همگان وقت بلاها بستایند خدا را تو شب و روز مهیا چو فلک جازم و حازم صفت مفخر تبریز نگویم به تمامت چه کنم رشک نخواهد که من آن غالیه بیزم,1613,0
859,768,26,4519,انسان نباید فخر فروشی داشته باشد.,People shouldn't be afraid of their government. Governments should be afraid of their people,,0
860,546,4,3089,نباید براساس ظاهر افراد را قضاوت کرد,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0
861,854,35,3089,مردم را باید از کارهای بد باز داشت,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0
862,866,36,3187,باید اهل یاری کردن یکدیگر بود,حکیمی که خود باشدش زرد روی از او داروی سرخ رویی مجوی,,0
863,970,47,238,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,رسید مژده که آمد بهار و سبزه دمید وظیفه گر برسد مصرفش گل است و نبید صفیر مرغ برآمد بط شراب کجاست فغان فتاد به بلبل نقاب گل که کشید ز میوه‌های بهشتی چه ذوق دریابد هر آن که سیب زنخدان شاهدی نگزید مکن ز غصه شکایت که در طریق طلب به راحتی نرسید آن که زحمتی نکشید ز روی ساقی مه وش گلی بچین امروز که گرد عارض بستان خط بنفشه دمید چنان کرشمه ساقی دلم ز دست ببرد که با کسی دگرم نیست برگ گفت و شنید من این مرقع رنگین چو گل بخواهم سوخت که پیر باده فروشش به جرعه‌ای نخرید بهار می‌گذرد دادگسترا دریاب که رفت موسم و حافظ هنوز می‌نچشید,غزل    ۲۳۹,0
864,812,31,1919,باید خطاهای دیگران را ببخشیم,ای دوست عتاب را رها کن تدبیر دوای درد ما کن ای دوست جدا مشو تو از ما ما را ز بلا و غم جدا کن اندیشه چو دزد در دل افتاد مستم کن و دزد را فنا کن شادی ز میان غم برانگیز در عالم بی وفا وفا کن,1928,0
865,350,0,2893,باید حقوق دیگران را رعایت کنیم,بیا تا قدر یکدیگر بدانیم که تا ناگه ز یکدیگر نمانیم,,0
866,551,5,433,باید تجارب خود را به افراد دیگر منتقل کنیم,ای دل مباش یک دم خالی ز عشق و مستی وان گه برو که رستی از نیستی و هستی گر جان به تن ببینی مشغول کار او شو هر قبله‌ای که بینی بهتر ز خودپرستی با ضعف و ناتوانی همچون نسیم خوش باش بیماری اندر این ره بهتر ز تندرستی در مذهب طریقت خامی نشان کفر است آری طریق دولت چالاکی است و چستی تا فضل و عقل بینی بی‌معرفت نشینی یک نکته‌ات بگویم خود را مبین که رستی در آستان جانان از آسمان میندیش کز اوج سربلندی افتی به خاک پستی خار ار چه جان بکاهد گل عذر آن بخواهد سهل است تلخی می در جنب ذوق مستی صوفی پیاله پیما حافظ قرابه پرهیز ای کوته آستینان تا کی درازدستی,غزل    ۴۳۴,0
867,128,39,32,باید وفای به عهد داشته باشیم,خلوت گزیده را به تماشا چه حاجت است چون کوی دوست هست به صحرا چه حاجت است جانا به حاجتی که تو را هست با خدا کخر دمی بپرس که ما را چه حاجت است ای پادشاه حسن خدا را بسوختیم آخر سال کن که گدا را چه حاجت است ارباب حاجتیم و زبان سال نیست در حضرت کریم تمنا چه حاجت است محتاج قصه نیست گرت قصد خون ماست چون رخت از آن توست به یغما چه حاجت است جام جهان نماست ضمیر منیر دوست اظهار احتیاج خود آن جا چه حاجت است آن شد که بار منت ملاح بردمی گوهر چو دست داد به دریا چه حاجت است ای مدعی برو که مرا با تو کار نیست احباب حاضرند به اعدا چه حاجت است ای عاشق گدا چو لب روح بخش یار می‌داندت وظیفه تقاضا چه حاجت است حافظ تو ختم کن که هنر خود عیان شود با مدعی نزاع و محاکا چه حاجت است,غزل    ۳۳,0
868,237,43,1609,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,اگر عشقت به جای جان ندارم به زلف کافرت ایمان ندارم چو گفتی ننگ می داری ز عشقم غم عشق تو را پنهان ندارم تو می گفتی مکن در من نگاهی که من خون ها کنم تاوان ندارم من سرگشته چون فرمان نبردم از آن بر نیک و بد فرمان ندارم چو هر کس لطف می یابند از تو من بیچاره آخر جان ندارم,1510,0
869,701,20,309,باید مهربان بود,مرحبا طایر فرخ پی فرخنده پیام خیر مقدم چه خبر دوست کجا راه کدام یا رب این قافله را لطف ازل بدرقه باد که از او خصم به دام آمد و معشوقه به کام ماجرای من و معشوق مرا پایان نیست هر چه آغاز ندارد نپذیرد انجام گل ز حد برد تنعم نفسی رخ بنما سرو می‌نازد و خوش نیست خدا را بخرام زلف دلدار چو زنار همی‌فرماید برو ای شیخ که شد بر تن ما خرقه حرام مرغ روحم که همی‌زد ز سر سدره صفیر عاقبت دانه خال تو فکندش در دام چشم بیمار مرا خواب نه درخور باشد من له یقتل داY دنف کیف ینام تو ترحم نکنی بر من مخلص گفتم ذاک دعوای و ها انت و تلک الایام حافظ ار میل به ابروی تو دارد شاید جای در گوشه محراب کنند اهل کلام,غزل    ۳۱۰,0
870,135,42,290,باید سختی‌ها را تحمل کرد,ما آزموده‌ایم در این شهر بخت خویش بیرون کشید باید از این ورطه رخت خویش از بس که دست می‌گزم و آه می‌کشم آتش زدم چو گل به تن لخت لخت خویش دوشم ز بلبلی چه خوش آمد که می‌سرود گل گوش پهن کرده ز شاخ درخت خویش کای دل تو شاد باش که آن یار تندخو بسیار تندروی نشیند ز بخت خویش خواهی که سخت و سست جهان بر تو بگذرد بگذر ز عهد سست و سخن‌های سخت خویش وقت است کز فراق تو وز سوز اندرون آتش درافکنم به همه رخت و پخت خویش ای حافظ ار مراد میسر شدی مدام جمشید نیز دور نماندی ز تخت خویش,غزل    ۲۹۱,0
871,791,29,376,باید به زیر دستان احترام گذاشت,ما شبی دست برآریم و دعایی بکنیم غم هجران تو را چاره ز جایی بکنیم دل بیمار شد از دست رفیقان مددی تا طبیبش به سر آریم و دوایی بکنیم آن که بی جرم برنجید و به تیغم زد و رفت بازش آرید خدا را که صفایی بکنیم خشک شد بیخ طرب راه خرابات کجاست تا در آن آب و هوا نشو و نمایی بکنیم مدد از خاطر رندان طلب ای دل ور نه کار صعب است مبادا که خطایی بکنیم سایه طایر کم حوصله کاری نکند طلب از سایه میمون همایی بکنیم دلم از پرده بشد حافظ خوشگوی کجاست تا به قول و غزلش ساز نوایی بکنیم,غزل    ۳۷۷,0
872,575,7,3099,ثروت چیز خوبی است,اجرام که ساکنان این ایوانند اسباب تردد خردمندانند,,0
873,17,17,5464,آزار دیگران یکی از صفات مذموم است که باید از آن پرهیز کرد,و قال ع المراه شر کلها و شر ما فیها انه لا بد منها ,238,0
874,979,47,5589,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,و قال ع کل وعاء یضیق بما جعل فیه الا وعاء العلم فانه یتسع به ,383,0
875,664,16,2932,نباید از دیگران درخواست های متعدد داشت,آن را که جفا جوست نمی باید خواست سنگین دل و بد خوست نمی باید خواست,,0
876,10,10,5563,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,و قال ع اشد الذنوب ما استهان به صاحبه ,348,0
877,523,2,2065,ما باید از غیبت کردن پرهیز کنیم,نحن الی سیدنا راجعون طیبه النفس به طایعون سیدنا یصبح یبتا عنا انفسنا نحن له بایعون یفسد ان جاع الی موکل نحن الی نظرته جایعون سوف تلاقیه به میعاده تحسب انا ابدا ضایعون,2129,0
878,481,43,2967,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,ما همه بیچاره‌ایم و تنها تو چاره و ما همه هیچ کاره‌ایم و تنها تو کاره,,0
879,814,31,3072,باید خطاهای دیگران را ببخشیم,آورم پیش تو هر لحظه پیام دگران گویمت تا سخن خویش به نام دگران,,0
880,526,2,3089,ما باید از غیبت کردن پرهیز کنیم,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0
881,215,32,735,باید کم گویی کرد,شنیدم مر مرا لطفت دعا گفت برای بنده خود لطف ها گفت چه گویم من مکافات تو ای جان که نیکی تو را جانا خدا گفت ولیکن جان این کمتر دعاگو همه شب روی ماهت را دعا گفت,346,0
882,52,1,288,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,مجمع خوبی و لطف است عذار چو مهش لیکنش مهر و وفا نیست خدایا بدهش دلبرم شاهد و طفل است و به بازی روزی بکشد زارم و در شرع نباشد گنهش من همان به که از او نیک نگه دارم دل که بد و نیک ندیده‌ست و ندارد نگهش بوی شیر از لب همچون شکرش می‌آید گر چه خون می‌چکد از شیوه چشم سیهش چارده ساله بتی چابک شیرین دارم که به جان حلقه به گوش است مه چاردهش از پی آن گل نورسته دل ما یا رب خود کجا شد که ندیدیم در این چند گهش یار دلدار من ار قلب بدین سان شکند ببرد زود به جانداری خود پادشهش جان به شکرانه کنم صرف گر آن دانه در صدف سینه حافظ بود آرامگهش,غزل    ۲۸۹,0
883,877,37,3365,باید در هنگام پیمان بستن دقت کنیم,"We are what we pretend to be, so we must be careful about what we pretend to be",,0
884,782,28,2065,باید شکرگزار باشیم,نحن الی سیدنا راجعون طیبه النفس به طایعون سیدنا یصبح یبتا عنا انفسنا نحن له بایعون یفسد ان جاع الی موکل نحن الی نظرته جایعون سوف تلاقیه به میعاده تحسب انا ابدا ضایعون,2129,0
